text;Name;Time
Afstemning;Pia Kjærsgaard;9H 3M 0S
":
Der stemmes om ændringsforslag nr. 1 af et mindretal (S), tiltrådt af
et mindretal (EL, RV, SF og ALT).
Afstemningen er slut.

4

Mandag den 4. juni 2018 (L 232)";Pia Kjærsgaard;9H 3M 0S
"For stemte 49 (S, EL, Leif Mikkelsen (LA), ALT, RV og SF), imod
stemte 50 (DF, V, LA og KF), hverken for eller imod stemte 0.
Ændringsforslag nr. 1 er forkastet.

Afstemning

Der stemmes om ændringsforslag nr. 2 af et mindretal (S), tiltrådt af
et mindretal (EL, RV, SF og ALT).
Har alle stemt? Afstemningen er slut.";Pia Kjærsgaard;9H 6M 0S
":
Der stemmes om lovforslagets endelige vedtagelse, og der kan stemmes.
Afstemningen slutter.

For stemte 48 (S, EL, ALT, RV og SF), imod stemte 50 (DF, V, LA
og KF), hverken for eller imod stemte 0.

For stemte 98 (S, DF, V, EL, LA, ALT, RV, SF og KF), imod stemte
0, hverken for eller imod stemte 0.

Ændringsforslag nr. 2 er forkastet.";Pia Kjærsgaard;9H 6M 0S
"Lovforslaget er vedtaget og vil nu blive sendt til statsministeren.

Forhandling";Pia Kjærsgaard;9H 5M 0S
":
Forhandlingerne drejer sig herefter om lovforslaget som helhed.
Er der nogen, der ønsker at udtale sig om lovforslaget?
Det er der ikke, og så går vi til afstemning.";Pia Kjærsgaard;9H 5M 0S
"Afstemning

Det næste punkt på dagsordenen er:
5) 3. behandling af lovforslag nr. L 228:
Forslag til lov om projektering og anlæg af et vildsvinehegn
langs den dansk-tyske landegrænse.
Af miljø- og fødevareministeren (Esben Lunde Larsen).
(Fremsættelse 25.04.2018. 1. behandling 03.05.2018. Betænkning
23.05.2018. 2. behandling 31.05.2018. Lovforslaget optrykt efter 2.
behandling).";Pia Kjærsgaard;9H 5M 0S
":
Der stemmes om lovforslagets endelige vedtagelse.
Afstemningen er slut.";Pia Kjærsgaard;9H 5M 0S
"Forhandling
For stemte 50 (DF, V, LA og KF), imod stemte 48 (S, EL, ALT, RV
og SF), hverken for eller imod stemte 0.
Lovforslaget er vedtaget og vil nu blive sendt til statsministeren.";Pia Kjærsgaard;9H 7M 0S
":
Der er ikke stillet ændringsforslag.
Er der nogen, der ønsker at udtale sig?
Da det ikke er tilfældet, går vi til afstemning.";Pia Kjærsgaard;9H 7M 0S
"Afstemning
Det næste punkt på dagsordenen er:
4) 3. behandling af lovforslag nr. L 232:
Forslag til lov om ændring af lov om en aktiv beskæftigelsesindsats, lov om social service, lov om integration af udlændinge i
Danmark og forskellige andre love. (Mulighed for at udarbejde
en helhedsorienteret plan til borgere med komplekse og sammensatte problemer).
Af ministeren for offentlig innovation (Sophie Løhde).
(Fremsættelse 26.04.2018. 1. behandling 03.05.2018. Betænkning
29.05.2018. 2. behandling 01.06.2018. Lovforslaget optrykt efter 2.
behandling).";Pia Kjærsgaard;9H 7M 0S
Forhandling;Pia Kjærsgaard;9H 6M 0S
":
Der er ikke stillet ændringsforslag.
Er der nogen, der ønsker at udtale sig?
Da det ikke er tilfældet, går vi til afstemning.";Pia Kjærsgaard;9H 6M 0S
":
Der stemmes om lovforslagets endelige vedtagelse, og der kan stemmes.
Afstemningen slutter.
For stemte 77 (S, DF, V, LA og KF), imod stemte 21 (EL, ALT, RV
og SF), hverken for eller imod stemte 0.
Lovforslaget er vedtaget og vil nu blive sendt til statsministeren.

Mandag den 4. juni 2018 (L 230)

Det næste punkt på dagsordenen er:
6) 3. behandling af lovforslag nr. L 229:
Forslag til lov om ændring af lov om hold af dyr, lov om fødevarer og lov om foderstoffer. (Strafskærpelse som led i indsatsen
mod afrikansk svinepest).
Af miljø- og fødevareministeren (Esben Lunde Larsen).
(Fremsættelse 25.04.2018. 1. behandling 03.05.2018. Betænkning
23.05.2018. 2. behandling 31.05.2018. Lovforslaget optrykt efter 2.
behandling).";Pia Kjærsgaard;9H 6M 0S
Forhandling;Pia Kjærsgaard;9H 7M 0S
":
Der er ikke stillet ændringsforslag.
Er der nogen, der ønsker at udtale sig?
Da det ikke er tilfældet, går vi til afstemning.

5

Lovforslaget er vedtaget og vil nu blive sendt til statsministeren.

Det næste punkt på dagsordenen er:
8) 3. behandling af lovforslag nr. L 225:
Forslag til lov om ændring af lov om danskuddannelse til voksne
udlændinge m.fl. (Indførelse af deltagerbetaling for danskuddannelse til udenlandske arbejdstagere, studerende m.v.).
Af udlændinge- og integrationsministeren (Inger Støjberg).
(Fremsættelse 25.04.2018. 1. behandling 08.05.2018. Betænkning
29.05.2018. 2. behandling 01.06.2018. Lovforslaget optrykt efter 2.
behandling).";Pia Kjærsgaard;9H 7M 0S
Forhandling;Pia Kjærsgaard;9H 8M 0S
":
Der er ikke stillet ændringsforslag.
Er der nogen, der ønsker at udtale sig?
Da det ikke er tilfældet, går vi til afstemning.

Afstemning";Pia Kjærsgaard;9H 8M 0S
":
Der stemmes om lovforslagets endelige vedtagelse.
Afstemningen er slut.";Pia Kjærsgaard;9H 8M 0S
"For stemte 97 (S, DF, V, EL, LA, ALT, RV, SF og KF), imod stemte
0, hverken for eller imod stemte 0.
Lovforslaget er vedtaget og vil nu blive sendt til statsministeren.

Afstemning";Pia Kjærsgaard;9H 9M 0S
":
Der stemmes om lovforslagets endelige vedtagelse.
Afstemningen er slut.
For stemte 76 (S, DF, V, LA og KF), imod stemte 21 (EL, ALT, RV
og SF), hverken for eller imod stemte 0.

Det næste punkt på dagsordenen er:
7) 3. behandling af lovforslag nr. L 230:
Forslag til lov om ændring af lov om ophavsret. (Gennemførelse
af Marrakeshdirektivet m.v.).
Af kulturministeren (Mette Bock).
(Fremsættelse 25.04.2018. 1. behandling 02.05.2018. Betænkning
30.05.2018. 2. behandling 01.06.2018. Lovforslaget optrykt efter 2.
behandling).";Pia Kjærsgaard;9H 9M 0S
Forhandling;Pia Kjærsgaard;9H 8M 0S
":
Der er ikke stillet ændringsforslag.
Er der nogen, der ønsker at udtale sig?
Da det ikke er tilfældet, går vi til afstemning.

Lovforslaget er vedtaget og vil nu blive sendt til statsministeren.

Det næste punkt på dagsordenen er:
9) 3. behandling af lovforslag nr. L 231:
Forslag til lov om ændring af udlændingeloven. (Reform af reglerne om ægtefællesammenføring med nyt integrationskrav i stedet for tilknytningskravet, skærpet boligkrav m.v.).
Af udlændinge- og integrationsministeren (Inger Støjberg).
(Fremsættelse 26.04.2018. 1. behandling 08.05.2018. Betænkning
29.05.2018. Ændringsforslag nr. 22 af 31.05.2018 uden for betænkningen af udlændinge- og integrationsministeren (Inger Støjberg). 2.
behandling 01.06.2018. Lovforslaget optrykt efter 2. behandling).";Pia Kjærsgaard;9H 8M 0S
"Forhandling
Afstemning";Pia Kjærsgaard;9H 8M 0S
":
Der stemmes om lovforslagets endelige vedtagelse.
Afstemningen er slut.
For stemte 97 (S, DF, V, EL, LA, ALT, RV, SF og KF), imod stemte
0, hverken for eller imod stemte 0.";Pia Kjærsgaard;9H 8M 0S
":
Der er ikke stillet ændringsforslag.
Er der nogen, der ønsker at udtale sig?
Da det ikke er tilfældet, går vi til afstemning.

6

Mandag den 4. juni 2018 (L 239)";Pia Kjærsgaard;9H 8M 0S
"Afstemningen er slut.
For stemte 51 (DF, V, LA og KF), imod stemte 20 (EL, ALT, RV og
SF), hverken for eller imod stemte 27 (S).

Afstemning";Pia Kjærsgaard;9H 10M 0S
":
Der stemmes om lovforslagets endelige vedtagelse.
Afstemningen er slut.

Lovforslaget er vedtaget og vil nu blive sendt til statsministeren.

For stemte 76 (S, DF, V, LA og KF), imod stemte 18 (EL, ALT og
RV), hverken for eller imod stemte 3 (SF).
Lovforslaget er vedtaget og vil nu blive sendt til statsministeren.

Det næste punkt på dagsordenen er:
10) 3. behandling af lovforslag nr. L 239:
Forslag til lov om ændring af lov om aktiv socialpolitik, lov om
Udbetaling Danmark og udlændingeloven. (Indførelse af beskæftigelseskrav for ret til uddannelses- og kontanthjælp og forlængelse af opholdskravet samt ophævelse af bestemmelsen om
opholdstilladelse på baggrund af arbejdsmarkedstilknytning).
Af udlændinge- og integrationsministeren (Inger Støjberg).
(Fremsættelse 04.05.2018. 1. behandling 08.05.2018. Betænkning
29.05.2018. 2. behandling 01.06.2018. Ændringsforslag nr. 1-4 af
01.06.2018 til 3. behandling af udlændinge- og integrationsministeren (Inger Støjberg)).";Pia Kjærsgaard;9H 10M 0S
"Det næste punkt på dagsordenen er:
11) 3. behandling af lovforslag nr. L 189:
Forslag til lov om ændring af udlændingeloven. (Justering af
kravene i beløbsordningen).
Af Martin Henriksen (DF) m.fl.
(Fremsættelse 20.03.2018. 1. behandling 08.05.2018. Betænkning
29.05.2018. 2. behandling 01.06.2018).";Pia Kjærsgaard;9H 11M 0S
Forhandling;Pia Kjærsgaard;9H 12M 0S
":
Der er ikke stillet ændringsforslag.
Er der nogen, der ønsker at udtale sig?
Da det ikke er tilfældet, går vi til afstemning.";Pia Kjærsgaard;9H 12M 0S
Afstemning;Pia Kjærsgaard;9H 12M 0S
":
Der stemmes om lovforslagets endelige vedtagelse.
Afstemningen er slut.

Forhandling";Pia Kjærsgaard;9H 12M 0S
":
Forhandlingen drejer sig i første omgang om de stillede ændringsforslag.
Er der nogen, der ønsker at udtale sig?
Da det ikke er tilfældet, er forhandlingen om ændringsforslagene
sluttet, og vi går til afstemning.

For stemte 31 (DF og EL), imod stemte 65 (S, V, LA, ALT, RV og
KF), hverken for eller imod stemte 3 (SF).
Lovforslaget er forkastet.";Pia Kjærsgaard;9H 12M 0S
Afstemning;Pia Kjærsgaard;9H 11M 0S
":
Hvis ikke afstemning begæres, betragter jeg ændringsforslag nr. 1-4,
af udlændinge- og integrationsministeren, som vedtaget.
Det er vedtaget.";Pia Kjærsgaard;9H 11M 0S
"Det næste punkt på dagsordenen er:
12) 3. behandling af lovforslag nr. L 215:
Forslag til lov om ændring af udlændingeloven, ferieloven og lov
om danskuddannelse til voksne udlændinge m.fl. (Afskaffelse af
au pair-ordningen).
Af Martin Henriksen (DF) og Karsten Hønge (SF) m.fl.
(Fremsættelse 23.03.2018. 1. behandling 08.05.2018. Betænkning
29.05.2018. 2. behandling 01.06.2018).

Forhandling";Pia Kjærsgaard;9H 11M 0S
":
Forhandlingerne drejer sig derefter om lovforslaget som helhed.
Er der nogen, der ønsker at udtale sig om lovforslaget?
Da det ikke er tilfældet, går vi til afstemning.";Pia Kjærsgaard;9H 13M 0S
Afstemning;Pia Kjærsgaard;9H 11M 0S
":
Der stemmes om lovforslagets endelige vedtagelse.

Forhandling";Pia Kjærsgaard;9H 11M 0S
":
Der er ikke stillet ændringsforslag.
Er der nogen, der ønsker at udtale sig?
Da det ikke er tilfældet, går vi til afstemning.

Mandag den 4. juni 2018 (B 146)";Pia Kjærsgaard;9H 11M 0S
Afstemning;Pia Kjærsgaard;9H 13M 0S
":
Der stemmes om lovforslagets endelige vedtagelse.
Afstemningen er slut.
For stemte 33 (DF, EL og SF), imod stemte 62 (S, V, LA, RV, KF
og 1 SF (ved en fejl), hverken for eller imod stemte 4 (ALT).
Lovforslaget er forkastet.

7";Pia Kjærsgaard;9H 13M 0S
":
Tak. Jeg kunne også gå op og holde den tale, som jeg holdt om det
her emne, da vi behandlede det her første gang. Det tror jeg vil kede
forsamlingen lidt, så jeg vil egentlig bare lige høre ordføreren, om
han kan bekræfte, at vi faktisk landede en rigtig, rigtig fin beretning,
hvor vi bl.a. slog det meget klart fast, at vi er enige i hensigten med
en indsats mod genopdragelsesrejser, og at der jo rent faktisk kommer lovgivning på det her område i den næste samling. Derfor forstår jeg ikke helt behovet for at skulle behandle det her igen foran
hele forsamlingen.";Marcus Knuth;9H 13M 0S
":
Værsgo.";Pia Kjærsgaard;9H 16M 0S
"Det næste punkt på dagsordenen er:
13) 1. (eneste) behandling af beslutningsforslag nr. B 146:
Forslag til folketingsbeslutning om adgang til at inddrage forældremyndighedsindehavers opholdstilladelse, hvis vedkommende
sender sit barn på genopdragelsesrejse i udlandet.
Af Martin Henriksen (DF) m.fl.
(Fremsættelse 17.05.2018. Betænkning 29.05.2018).";Pia Kjærsgaard;9H 16M 0S
":
Tak til hr. Marcus Knuth. Hvis det er, at regeringspartierne og Dansk
Folkeparti er enige, bør man jo i fællesskab kunne stemme for beslutningsforslaget. Beslutningsforslaget handler om, at hvis forældre
sender deres børn af sted på en genopdragelsesrejse, skal man tage
opholdstilladelsen fra forældrene, hvis der overhovedet er mulighed
for det. Og hvis det er, at man er enig med Dansk Folkeparti i det,
bør man jo stemme for og ikke stemme imod.";Martin Henriksen;9H 14M 0S
Forhandling;Martin Henriksen;9H 17M 0S
":
Hr. Marcus Knuth.";Pia Kjærsgaard;9H 17M 0S
":
Værsgo til hr. Martin Henriksen, Dansk Folkeparti.";Pia Kjærsgaard;9H 17M 0S
(Ordfører);Pia Kjærsgaard;9H 14M 0S
":
Tak for det. Jeg vil bare kort redegøre for, hvorfor vi har fremsat det
her forslag fra Dansk Folkepartis side. Det har vi, fordi vi jo synes,
det er en god idé, at man, hvis man som forælder sender sit barn eller
sine børn af sted på en genopdragelsesrejse, så også får inddraget opholdstilladelsen, hvis der er mulighed for det, og så bliver man sendt
samme vej.
Det var jo et forslag, som vi oprindelig havde fremsat i fællesskab med Socialdemokratiet og SF. Så skete der det pudsige under
behandlingen af forslaget i Udlændinge- og Integrationsudvalget, at
ministeren havde held til at overtale Socialdemokratiet og SF til ikke
at stemme for den her stramning. Og det er jo ikke et samarbejde,
som vi bryder os specielt meget om. Men så tænkte vi, at vi fra
Dansk Folkepartis side selvfølgelig ville genfremsætte forslaget,
som det var, også da Socialdemokratiet var med til at fremsætte det
første gang, og da SF var med til at fremsætte det første gang. Så det
her skal man mere se som en slags service til medlemmerne af den
socialdemokratiske folketingsgruppe og medlemmerne af Socialistisk Folkepartis folketingsgruppe, for I skal sådan set bare rykke jeres finger lidt længere ned på displayet, og så har I mulighed for at
stemme ja til jeres eget beslutningsforslag. Så det vil jeg da opfordre
til at man gør.
Vi stemmer i hvert fald ja, som vi også gjorde første gang, vi behandlede det. Det var det.";Martin Henriksen;9H 14M 0S
":
Tak for det. Der er et par korte bemærkninger. Og selv om det er den
sidste dag, skal vi alligevel overholde forretningsordenen og ikke
komme med direkte tiltale. Værsgo, hr. Marcus Knuth, Venstre.";Pia Kjærsgaard;9H 15M 0S
":
Vi er jo enige i hensigten, men jeg tror også, at ordføreren er klar
over, hvorfor der er nogle partier, der lige pludselig har ændret holdning til det her. Det er jo netop, fordi en af de dele, som Dansk Folkeparti foreslår, er, at hvis et barn allerede er sendt på genopdragelsesrejse, skal man ikke hjælpe barnet, men i stedet for sende forældrene af sted. Det mener vi jo ville være at straffe barnet unødvendigt.";Marcus Knuth;9H 15M 0S
":
Hr. Martin Henriksen.";Pia Kjærsgaard;9H 17M 0S
":
Der skal man jo være opmærksom på at det er forældrene, der træffer beslutningen. Forældrene må også stå på mål for de beslutninger,
de træffer, og når man som forælder træffer beslutninger, har det også nogle konsekvenser for ens børn. Der synes vi i Dansk Folkeparti
at der er en tendens til, at vi fra Folketingets side i alt for stor grad
går ind og overtager forældreansvaret, især for indvandrerforældrene, når de ikke kan finde ud af at leve op til det. Hvis det er, at man
fremadrettet får mulighed for at sende sit barn af sted på en genopdragelsesrejse, men kan være sikker på, at barnet kommer tilbage,
hvad er så egentlig begrundelsen for, at man ikke skulle gøre det? Så
vi synes, det havde været meget fornuftigt, at vi havde vedtaget det
her beslutningsforslag, for hvis man som forælder træffer beslutning
om, at familien og børnene ikke skal leve efter danske værdier, og at
man heller ikke ønsker at gøre det som forælder, siger vi, at hele familien må tage af sted, og så må de leve et sted, hvor værdierne passer bedre til deres livssyn.

8

Mandag den 4. juni 2018 (B 146)";Martin Henriksen;9H 17M 0S
":
Tak for det. Hr. Mattias Tesfaye, Socialdemokratiet.";Pia Kjærsgaard;9H 18M 0S
":
Værsgo, hr. Martin Henriksen.";Pia Kjærsgaard;9H 18M 0S
":
Blot for god ordens skyld: Vi har nu ikke ændret holdning på det her
punkt. Vi ser bare en mulighed for at få en endnu bedre løsning end
den, vi har lagt frem med Dansk Folkeparti og med SF. Nu ser det
ud til, at vi til efteråret kan få et bredt flertal af Folketinget, der vil
kunne stå bag en endnu bedre løsning end den, der stod i vores beslutningsforslag, bl.a. fordi det nu også bliver muligt at kriminalisere
danske statsborgere, der sender deres børn på genopdragelsesrejse.
Og det var jo netop en af konklusionerne fra den rapport fra Ankestyrelsen, som viste, at flertallet af dem, der sendte deres børn på
genopdragelsesrejse til Somalia, Pakistan eller andre steder, faktisk
var danske statsborgere.
Så kunne Dansk Folkeparti ikke også bakke op om en løsning,
som stort set hele Folketinget kommer til at stå bag, i stedet for at
insistere på, at vi vedtager halvdelen af løsningen i dag med et snævert flertal?";Mattias Tesfaye;9H 20M 0S
":
Hvis man har en politik og man har et konkret forslag og man lægger det ned i Folketingssalen og man har flertal for det og man så
trækker sig fra sit eget forslag, fordi en minister har lovet at undersøge tingene nærmere, så er man blevet snøret af ministeren. Det synes
jeg bare Socialdemokratiet skal holde sig for øje.
Vi har i fællesskab haft et beslutningsforslag, som havde betydet,
hvis det var blevet vedtaget, at i de tilfælde, hvor forældrene havde
sendt børnene af sted på en genopdragelsesrejse, og hvor man havde
inddraget opholdstilladelsen fra barnet – det gør man jo, sådan som
reglerne er i dag, men der er muligheder for, at man i visse tilfælde
kan give opholdstilladelsen tilbage, men hovedreglen er, at man inddrager opholdstilladelsen – skulle forældrene sendes samme vej.
Men det sker jo så ikke, fordi Socialdemokratiet og Socialistisk Folkeparti bakker ud af deres eget forslag. Og det kan vi kun beklage
fra Dansk Folkepartis side.";Martin Henriksen;9H 20M 0S
":
Værsgo.";Pia Kjærsgaard;9H 21M 0S
":
Fru Pernille Schnoor, Alternativet.";Pia Kjærsgaard;9H 21M 0S
":
Jamen vi har jo fra Dansk Folkepartis side sagt – det gjorde vi også
under førstebehandlingen – at vi synes, det er helt fint, at man straffer danske statsborgere, som sender deres børn af sted på en genopdragelsesrejse.
Men i de tilfælde, hvor man ikke er dansk statsborger, bør det
være sådan, at man inddrager opholdstilladelsen for forældrene og
sender dem samme vej som barnet. Og det kunne vi jo have vedtaget
i dag, men det vedtager vi så ikke. Og det skal jeg ikke lægge skjul
på at jeg synes er rigtig ærgerligt, det er vi triste over i Dansk Folkeparti. For det havde sendt et meget klart signal til de familier, som
ikke ønsker, at deres børn bliver danske, om, at hvis de gør det, er
det hele familien, der ryger ud. Det havde været et klart signal, et tydeligt signal om, at hvis man lægger så markant afstand til det danske samfund, så siger Folketinget, at det har nogle klare konsekvenser. Men det signal sender vi jo netop ikke i dag.";Martin Henriksen;9H 21M 0S
":
Tak. For Alternativet handler det om, og det er afgørende, at man
selvfølgelig ikke sender sit barn af sted mod dets vilje. Men mener
ordføreren, at det forslag, som ligger her, vil løse den udfordring, der
er?";Pernille Schnoor;9H 21M 0S
":
Hr. Mattias Tesfaye.";Pia Kjærsgaard;9H 19M 0S
":
Jeg synes ikke, der er nogen grund til at så tvivl om, at Folketinget
sender det signal. For et meget bredt flertal af Folketinget har jo tilkendegivet, at det er vores synspunkt. Og det, som står i vores beslutningsforslag, er, at vi pålægger regeringen at fremsætte et lovforslag, og det er jo præcis det, der står i beretningen. Regeringen vil
fremlægge et lovforslag til efteråret, som ikke alene tager hensyn til
det, der er hovedsigtet i vores beslutningsforslag, men som også kriminaliserer, at danske statsborgere sender deres børn på genopdragelsesrejse. Det er da helt perfekt. Et flertal af Folketinget står bag
både det, der er essensen af vores beslutningsforslag, og det, der er
tankerne bag regeringens forslag, som primært handler om, at vi også skal have de danske statsborgere med.
Så jeg forstår ikke problemet og behovet for igen at behandle det
her forslag i Folketinget.";Mattias Tesfaye;9H 19M 0S
":
Værsgo.";Pia Kjærsgaard;9H 21M 0S
":
Det vil ikke løse hele problemet, men det vil da løse noget af problemet. Helt konkret ville det formentlig betyde, hvis det blev vedtaget,
at der var nogle forældre, som ville tænke sig om en ekstra gang, så
de ikke ville sende deres børn af sted på en genopdragelsesrejse, fordi hele familien ville risikere at miste opholdstilladelsen. Så i de tilfælde ville det jo hjælpe børnene. Og i de tilfælde, hvor forældrene
alligevel insisterer på, at barnet skal opdrages på en anden måde end
den typiske danske måde, ville det jo så betyde, at familien ville blive sendt ud, og på den måde ville det jo så også løse et konkret problem.";Martin Henriksen;9H 21M 0S
":
Fru Pernille Schnoor.";Pia Kjærsgaard;9H 22M 0S
":
I nogle af de sager, man i hvert fald har fået oplyst, handler det også
om, at man ude i kommunerne og på skolerne og de steder, hvor
man er i kontakt med børnene, ikke rigtig ved, hvad man skal gøre.
Så er det ikke mere sådan nogle ting, nogle mere forebyggelsesmæssige ting, man skal arbejde med?";Pernille Schnoor;9H 22M 0S
":
Værsgo.

Mandag den 4. juni 2018 (B 85)";Pia Kjærsgaard;9H 22M 0S
":
Det skal man selvfølgelig også arbejde med. Men det her ville jo også fungere, hvis det blev vedtaget, som forebyggelse. For det vil givetvis forhindre nogen i at sende deres børn af sted, hvis de kan se,
at hele familien risikerer at få inddraget deres opholdstilladelse. Så
vi tror på i Dansk Folkeparti, at man selvfølgelig skal forebygge, og
at man skal forsøge at forklare forældrene, at det ikke en god idé at
sende deres børn af sted på genopdragelsesrejse. Men i de tilfælde,
hvor forældrene gør det alligevel, fordi de ikke vil lytte til almindelig sund fornuft – og dem er der jo desværre nogle stykker af her i
vores samfund – vil det så have den konsekvens, at så vil hele familien, forældrene og børnene, blive sendt af sted.";Martin Henriksen;9H 22M 0S
":
Så er det hr. Roger Courage Matthisen, Alternativet.";Pia Kjærsgaard;9H 23M 0S
"Roger Courage Matthisen (ALT):
Tak for det, og tak til ordføreren for uddybningen. Jeg hørte ikke lige svaret på fru Pernille Schnoors spørgsmål om, at vi lægger meget
vægt på, om det er med eller uden samtykke fra barnet. Eksempelvis
kender vi jo flere Østerbroforældre, som har taget af sted i mere end
3 måneder, hvor de sejler rundt i verden eller lader barnet bo hos en
bedsteforælder på et andet kontinent. Hvornår er det så, at vi vurderer? Så handler det ikke også meget om, at vi inddrager barnets opfattelse af, hvad der sker på den tur?";Pia Kjærsgaard;9H 23M 0S
":
Værsgo.";Pia Kjærsgaard;9H 23M 0S
":
Man vil gå ind og vurdere i forhold til det spørgsmål, som bliver stillet, om det er en genopdragelsesrejse, og om den har negativ indflydelse på barnets integration i Danmark. Og hvis man vurderer det, er
det jo så det, som ministeren har lagt op til, nemlig at det så fremadrettet vil blive strafbart, hvis man er dansk statsborger.
I forhold til at forebygge: Jamen altså, det er jo noget, der foregår
ude i kommunerne allerede i dag. Man forsøger jo at tale med forældre. Hvis der er nogen, der bliver opmærksomme på, at der er et
barn, der er i risiko for at blive sendt af sted på en genopdragelsesrejse, så taler man jo med barnet, man kan tale med forældrene osv.,
og man vil selvfølgelig også kunne underrette myndighederne. I
yderste konsekvens vil man jo kunne gå ind og tage barnet fra forældrene, hvis man vurderer, at det er nødvendigt. Men det er jo en vurdering, man foretager lokalt ude i kommunerne.";Martin Henriksen;9H 25M 0S
":
Tak for det. Så er der ikke flere, der har bedt om ordet, og så skal vi
til afstemning.";Pia Kjærsgaard;9H 26M 0S
Afstemning;Pia Kjærsgaard;9H 24M 0S
":
Der stemmes om forslagets endelige vedtagelse.
Afstemningen er slut.";Pia Kjærsgaard;9H 24M 0S
":
Værsgo.";Pia Kjærsgaard;9H 24M 0S
":
Reglerne er sådan i dag, at hvis myndighederne går ind og vurderer,
at den rejse, barnet er sendt af sted på, har negativ indflydelse på
barnets integration i det danske samfund, altså hvis barnet f.eks. bliver sendt ned et sted, hvor man må antage, at det er meget sandsynligt, at barnet vil blive sendt på en koranskole, så vil det jo tale for,
at man så inddrager barnets opholdstilladelse. Og med vores beslutningsforslag vil det så betyde, at man så også skulle gå ind og kigge
på, om man kunne inddrage forældrenes opholdstilladelse. Det er jo
det, man vurderer det ud fra i dag, og den vurdering har vi ikke lagt
op til at ændre med vores beslutningsforslag.";Martin Henriksen;9H 24M 0S
":
Værsgo hr. Roger Courage Matthisen.";Pia Kjærsgaard;9H 24M 0S
"9

For stemte 22 (DF), imod stemte 77 (S, V, EL, LA, ALT, RV, SF og
KF), hverken for eller imod stemte 0.
Forslaget er forkastet.

Det næste punkt på dagsordenen er:
14) 2. (sidste) behandling af beslutningsforslag nr. B 85:
Forslag til folketingsbeslutning om et helt eller delvist udgangsforbud for asylansøgere under 18 år.
Af Martin Henriksen (DF) m.fl.
(Fremsættelse 13.03.2018. 1. behandling 26.04.2018. Betænkning
31.05.2018).";Pia Kjærsgaard;9H 24M 0S
