text;Name;Time
"Formanden:
Tak til fru Line Barfod. Og så er det fru Anne Baastrup, der har bedt
om ordet som ordfører for SF.";Line Barfod;10H 9M 0S
(Ordfører);Line Barfod;10H 9M 0S
":
Jeg er fuldstændig enig med fru Line Barfod i, at 7 timers tolkning
til sociale aktiviteter er meget lidt. Det er jo også derfor, loven er
konstrueret på en sådan måde, at vi hen ad vejen kan forøge det, når
vi kan se, at der er penge nok. Der er enighed i forligskredsen om, at
de 7 timer ikke er godt nok, og derfor er jeg glad for, at der også er
enighed i forligskredsen om, at døvblinde kommer op på 14 timer.
Men vi bliver jo nødt til at handle inden for de muligheder, der
rent faktisk er der, og vi aner ikke, hvor mange penge der bliver
brugt til de rettigheder, som døve og døvblinde i øvrigt får ved den
her lovgivning. Men vi er grundlæggende helt enige i, at det er et
problem med den måde, vi har forsøgt at løse det på, og derfor vil vi
også holde øje med det hen over året, således at vi næste år ved den
her tid kan tage stilling til, hvordan det så skal se ud.";Anne Baastrup;10H 9M 0S
":
Det er jeg fuldstændig enig i, men når Danske Døves Landsforbund
kommer med et forslag, der går på, at man skal have 5 timers tolkning med mulighed for dispensation opad, må det også være tegn på,
at 5 timers tolkning for døve i princippet er tilstrækkeligt. Og så er
der enkelte, der har brug for mere. Vi ser det i højere grad som et
ønske om at sikre alle nogle minimumsrettigheder, og så må vi se på,
hvad det er for nogle aktiviteter, folk har brug for tolkning til derudover.";Anne Baastrup;10H 9M 0S
"Formanden:
Tak til fru Anne Baastrup. Fru Marion Pedersen fra Venstre.";Anne Baastrup;10H 10M 0S
(Ordfører);Anne Baastrup;10H 11M 0S
":
Jeg vil også som fru Anne Baastrup kvittere for, at vi jo i forligskredsen er blevet enige om, at vi kigger på det og evaluerer det lynhurtigt, og at der i øvrigt er ubegrænset tolkning til alt andet, man vil
deltage i i samfundet.";Marion Pedersen;10H 11M 0S
"Formanden:
Tak. Så er der ikke registreret flere, der har bedt om ordet. Forhandlingen er sluttet. Vi går til afstemning.";Marion Pedersen;10H 11M 0S
"Afstemning
Formanden:
Vi skal stemme om lovforslagets endelige vedtagelse, og der kan
stemmes.
Afstemningen slutter.
For stemte: 100 (V, S, DF, SF, KF, RV og LA), imod stemte: 0,
hverken for eller imod stemte: 1 (EL).
Lovforslaget er vedtaget og bliver sendt til statsministeren.

6

Torsdag den 17. december 2009 (L 36)

Det næste punkt på dagsordenen er:
9) 3. behandling af lovforslag nr. L 36:
Forslag til lov om ændring af lov om jordbrugets anvendelse af
gødning og om plantedække. (Dyrkningsrelaterede tiltag m.v.).
Af fødevareministeren (Eva Kjer Hansen).
(Fremsættelse 08.10.2009. 1. behandling 29.10.2009. Betænkning
09.12.2009. 2. behandling 15.12.2009. Lovforslaget optrykt efter 2.
behandling. Tillægsbetænkning 15.12.2009).";Marion Pedersen;10H 11M 0S
"Formanden:
Der er ikke stillet ændringsforslag, men hr. Bjarne Laustsen beder
om ordet og får det.";Marion Pedersen;10H 11M 0S
"Forhandling
(Ordfører)";Marion Pedersen;10H 12M 0S
":
Den her sag bad vi om at få tilbage i Fødevareudvalget mellem anden og tredje behandling, og det har vi fået. Vi bad også fødevareministeren om at komme i samråd. For det her lille, uskyldige lovforslag, som er et lovforslag, som udmønter planen »Grøn Vækst«, som
regeringen og Dansk Folkeparti har lavet sammen, gjorde, at der på
et tidspunkt blev stillet et spørgsmål om, hvordan reglerne skulle
være. Det førte så til, at ministeren stillede et ændringsforslag. Det er
der kommet en ministerbemyndigelse ud af. Dem har ministeren
hundredvis, hvis ikke det er tusindvis, af i forvejen. Lige specifikt på
det her område er der rigtig mange bemyndigelser.
Spørgsmålet gik på vinterafgrøder osv. Det, der er spørgsmålet
her, er selvfølgelig, om regeringen når de mål, som den har sat. Man
kan altid diskutere, om det er nok eller ej at begrænse med 19.000 t i
udledning. Men det, der er interessant i den forbindelse, er, at der i
forbindelse med fødevareudvalgsmødet udspandt sig en diskussion
om det, som regeringen har lovet her i Folketinget, og som er, at der
var fødevarekrise for nogle år siden, og fødevarepriserne steg og
steg. Så fandt man på at ophæve braklægningsordningen.
Det var en ordning, som skulle begrænse produktionen. Men ud
over det har den faktisk vist sig at være en af de mest effektive måder at få mere miljø og natur på og få styrket biodiversiteten osv.
Derfor var det jo med bange anelser vi spurgte til, om der ikke var
nogen konsekvenser af at ophæve braklægningsordningen. Der lovede regeringen her i Folketinget, at man ville sørge for, at det ville
blive miljøneutralt. Vi spurgte til, hvornår, hvordan og hvorledes vi
kunne se noget om, hvordan man ville sikre, at det ville blive miljøneutralt. Så sagde regeringen hver gang: Jamen vent og se, der kommer en plan, »Grøn Vækst«, og når den kommer, vil enhver kunne
se, at der taget højde for det.
Vi spurgte også indledningsvis under de drøftelser, vi havde med
regeringen om »Grøn Vækst«, inden vi blev smidt ud fra forhandlingerne, om, hvordan man havde sikret sig, at der nu var miljøneutralitet i forbindelse med ophævelsen af brakordningen. Det har vi aldrig
kunnet få svar på.
I går spurgte jeg så til, hvordan det her så ud, og det kunne ministeren ikke svare på. Ministeren henviste til, at hun ville sende en
skrivelse til udvalget. Den har vi så fået under gruppemødet, og jeg
har ikke nået at få den skrevet ud. Men det korte af det lange er – og
det er det, der er centralt, og derfor vil jeg gerne bede ministeren om
at kommentere på det – at der deri står, at det, regeringen har lovet,
har den aldrig indfriet – aldrig nogen sinde.
Jeg synes, at det er dybt problematisk, at regeringen siger, at det
her handler om 120.000 ha jord, der bliver taget ind i drift, efter at
de har været braklagt i en årrække. Det ved vi alle sammen betyder
et større forbrug af pesticider og et større forbrug af kunstgødning

osv. Derfor: Hvordan har det påvirket miljøet? Det ved vi ikke noget
om.
Det eneste, vi ved, er, at regeringen har lovet, at det skulle være
miljøneutralt. Den har i hvert fald ikke klaret det inden, men hvis det
skulle være tilfældet, vil jeg gerne høre det fra ministeren. Hvor er
det, vi kan se, at det, at man tager så meget jord ind og dyrker det
igen, er miljøneutralt?
Regeringen siger så – sådan tolker jeg svaret – at man i planen
»Grøn Vækst« har taget højde for det. Men det er ikke det samme.
Det kan jo godt være, at der kommer nogle forbedringer, men regeringen lovede, at de kom inden, og det er det centrale punkt, som jeg
vil bede ministeren om at forholde sig til. Hvorfor havde man ikke
sørget for, at det var miljøneutralt, inden man startede forhandlingerne om »Grøn Vækst«? For det, vi blev lovet, var, at de forbedringer,
der vil komme i forbindelse med »Grøn Vækst«-planen, ville blive
bygget oven på det, som man havde lovet, før man startede forhandlingerne.";Bjarne Laustsen;10H 12M 0S
"Formanden:
Tak. Så er det hr. Kristen Touborg.";Bjarne Laustsen;10H 16M 0S
(Ordfører);Bjarne Laustsen;10H 16M 0S
":
Tak. Som hr. Bjarne Laustsen lige har anført, har vi haft sagen tilbage i udvalget, og her har vi ikke mindst beskæftiget os med det forhold, at regeringen ophævede brakordningen, og at det har nogle
miljømæssige og naturmæssige konsekvenser. Dernæst gør man et
års tid senere så det, at man indfører noget braklægning igen som en
beregningsmetode for, at nu har man altså forbedret miljøet. Det, der
bliver svaret på spørgsmålet om brak, er jo ikke helt forkert, altså det
svar, der foreligger nu her til morgen, nemlig at vi har en landskvote
på kvælstof, som indebærer, at det modvirkes, når man ophæver
brakordningen. Men når det så samtidig anføres, at der skal etableres
75.000 ha ny natur, må det vel virke den forkerte vej, altså forstået
på den måde, at det alligevel står temmelig uklart, hvor vi er henne i
forbindelse med udsivning af kvælstof. Dertil kommer, at der er nogle afledte konsekvenser af det at ophæve brakordningen, nemlig anvendelsen af pesticider og spørgsmålet om klimaeffekter. Og der
kunne jeg da godt tænke mig, vil jeg sige til ministeren, at få en redegørelse for her og nu, inden vi vedtager lovforslaget, om, hvordan
det så er på de to områder med de tiltag, som regeringen tager her,
og som det jo af svaret på spørgsmålet fremgår at regeringen så mener er neutrale i forhold til natur og miljø, og at de løfter, regeringen
har givet, er på plads. Det mener SF altså ikke det er.";Kristen Touborg;10H 16M 0S
"Formanden:
Tak. Så er det hr. Henrik Høegh for en kort bemærkning til hr. Touborg, værsgo.";Kristen Touborg;10H 18M 0S
":
Hvis vi nu holder os til det, som lovforslaget her indeholder, er der
kun det at sige, at de alternativer, der er foreslået her, og som ministeren får bemyndigelse til at gennemføre, selvfølgelig skal have den
samme miljøeffekt som de efterafgrøder, de eventuelt afløser. Så totalsummen der går lige op; der er ingen ændring i det.
Med hensyn til opdyrkningen af brakjord er det jo sådan, at der
blev taget en række initiativer på det tidspunkt, da ordningen blev
ophævet, nemlig noget om ekstra efterafgrøder. Det er også sådan, at
vi har én samlet mængde kvælstof herhjemme, så når vi dyrker et
større areal, udspredes den i et tyndere lag. Så der bruges totalt set
ikke mere kvælstof. Der blev sagt, at det betyder et øget forbrug af

Torsdag den 17. december 2009 (L 36)

gødning, når man opdyrker mere jord. Det er ikke rigtigt: Der er én
total mængde, som så bliver spredt i et tyndere lag. Tak.";Henrik Høegh;10H 18M 0S
"Formanden:
Så er der en kort bemærkning fra hr. Kristen Touborg.";Henrik Høegh;10H 19M 0S
":
Som jeg anførte i mit ordførerindlæg, sagde jeg, at det ikke er helt
forkert, at landskvoten på kvælstof indebærer, at det i nogen grad
modvirkes. Men det, jeg jo også sagde, var: Hvad med det merforbrug, der er af pesticider, hvad med klimaeffekten, den påvirkning,
der er af brakordningens ophævelse? Og når hr. Henrik Høegh siger,
at vi skal holde os til det, lovforslaget omhandler, må jeg jo sige, at
jeg sådan set mener, at lovforslaget omhandler noget mere. Jeg tror
også, hr. Henrik Høegh var med til samrådet nu her i forgårs, og som
det også fremgik af de spørgsmål, der blev stillet der, handler det her
jo om mere end bare kvælstofudledning, og med hensyn til brakordningen har regeringen lovet, at miljøeffekterne er neutraliseret. Så
det omhandler altså noget mere end det om kvælstof.";Kristen Touborg;10H 19M 0S
"Formanden:
Hr. Henrik Høegh. Og det er en kort bemærkning til hr. Touborg.";Kristen Touborg;10H 20M 0S
":
Til klimaeffekten, som jo i øvrigt ikke var en del af braklægningsordningen, hverken da den blev indført, eller da den blev ophævet, er
der jo kun at sige, at ekstra efterafgrøder tæller positivt på den her
klimaeffekt, og den største del af det her vil blive klaret efter »Grøn
Vækst«, så får vi væsentlig flere efterafgrøder, end vi har i dag. Og
så er det således, at det her samlet set har en positiv klimaeffekt.";Henrik Høegh;10H 20M 0S
"Formanden:
Hr. Kristen Touborg.";Henrik Høegh;10H 21M 0S
":
Nu er der det ved det, at regeringen jo har lovet, at braklægningsordningens ophævelse skulle være miljøneutral, og derfor er det ikke
kun et spørgsmål om kvælstof, det er faktisk også et spørgsmål både
om klimaeffekten og ikke mindst om pesticider. Og jeg må så notere
mig, at hr. Henrik Høegh, Venstres ordfører, elegant undgår at spørge til eller svare på det omkring merforbruget af pesticider. Det kan
være, at ministeren kan fortælle Folketinget, hvor mange procent
pesticidforbruget er gået op, i modsætning til at det sådan set var lovet, og at der var en aftale om, at det skulle sættes væsentligt ned.
Det kunne da være interessant at høre, om regeringen virkelig synes,
at vi har fået styr på den del af det også, altså om brakordningen er
miljøneutral.

7

overflødiggøre hr. Bjarne Laustsens indlæg og kritik i dag, når vi
netop har svaret på de rejste spørgsmål.
Til gengæld fremgår det tydeligt, at hr. Kristen Touborg har læst
besvarelsen af spørgsmålene og netop har fået svar på, hvordan
kvælstofudvaskningen og braklægningsordningen er håndteret, nemlig helt generelt i forhold til hvad der må accepteres af udledning, og
deri indgår så også den nye jord, der er blevet taget ind i driften. Den
indgår i det samlede regnskab.
Dertil kommer jo, at vi nu udlægger ret så store arealer til en ny
natur, ligesom der jo også kommer sprøjte-, gødnings- og dyrkningsfri randzoner langs vandløb og søer, altså en række initiativer, der
også samlet vil betyde en ekstra indsats i forhold til natur og miljø.
Når alt det så er klaret, så spørger hr. Kristen Touborg: Hvad så
med pesticiderne? Og der er det jo hr. Kristen Touborg udmærket
bekendt, at vi også der har måltal på, hvad der skal nås, og det er hr.
Kristen Touborg bekendt, at der kommer en ny regulering, bl.a. en
omlægning af hele afgiftssystemet på området. Og som jeg klart
gjorde rede for under samrådet, vil det være sådan, at de virkemidler,
der kan tages i anvendelse, går vi ind og vurderer i forhold til alle de
forskellige områder, også med hensyn til klima og pesticidforbrug
osv., og ser på, hvordan den samlede belastning så er. Og der er ingen tvivl om, som jeg også understregede i samrådet, at måltallene
skal nås. Det er det, der er centralt. Og inden for de rammer vil vi
give en maksimal fleksibilitet.
Så vil jeg i øvrigt kvittere over for ordførerne for den store interesse for de her elementer. Det er jo interessant. Når man på forhånd
har besluttet sig for, at man vil undlade at stemme både til ændringsforslaget og til lovforslaget, så er det alligevel godt at se, at der er
interesse for, om vi når de måltal, vi har sat os.";Kristen Touborg;10H 21M 0S
"Formanden:
Tak. Så er det først hr. Bjarne Laustsen for en kort bemærkning, og
bagefter er det hr. Kristen Touborg.";Kristen Touborg;10H 24M 0S
":
Jeg vil sige til fødevareministeren, at jeg skam har læst svarene på
de spørgsmål, og jeg har også sørget for, at Venstres ordfører, hr.
Henrik Høegh, kan sidde hernede og læse dem samtidig med, for vi
har jo fået dem elektronisk, så den sag er klaret af.
Det, der var interessant i tirsdags, var jo spørgsmålet om, om der
var et sted, hvor vi kunne se at regeringen havde sørget for at ophævelsen af brakordningen var miljøneutral, altså, de taler om før og
efter. Og det er der ikke nogen steder man kan se. Det er rigtigt, at
regeringen nu siger, at med ophævelsen vil man reducere nogle forskellige steder, men det er jo ikke det samme som at sørge for, at ophævelsen af brakordningen er miljøneutral, og det lovede man at
man ville, inden man gik i gang med planerne om »Grøn Vækst«.
Hvor findes det dokument henne, der handler om, at man rent faktisk
har sørget for, at det skete, inden man talte om eventuelle forbedringer i «Grøn Vækst«?";Bjarne Laustsen;10H 25M 0S
"Formanden:
Fødevareministeren.

Formanden:
Tak. Vil ministeren sige noget? Fødevareministeren.";Bjarne Laustsen;10H 22M 0S
":
Ja, det vil jeg nemlig meget gerne svare på. Jeg synes jo, det er interessant, at vi, efter at vi med stor hastighed har sørget for at oversende de besvarelser, som udvalgsmedlemmerne har efterlyst, så kan
konstatere, at hr. Bjarne Laustsen i hvert fald slet ikke har nået at læse dem. Det ville selvfølgelig også være generende, for det ville";Eva Kjer Hansen;10H 22M 0S
":
Det har ligget klart hele tiden, at vi ville kompensere for ibrugtagningen af de arealer, der har ligget brak. Det har været linjen hele
vejen igennem, og det har vi også sørget for at gøre. Og det er ikke
sådan, at vi nu ophæver noget af den braklægningsordning, som ellers er iværksat. Altså, det, der er sket, er, at hvor vi før tog jord ud
af produktion og braklagde den for at begrænse produktionen, er det

8

Torsdag den 17. december 2009 (L 36)

nu permanent ophævet. Det, vi så har mulighed for, er andre steder
at tage jord ud af drift, og det kan være et virkemiddel, som er udmærket at tage i anvendelse i forhold til at nå de yderligere miljømål, vi har sat os. Men de to ting har ikke noget med hinanden at
gøre.
Det, Fødevareudvalget var optaget af under samrådet forleden,
var, hvordan vi havde neutraliseret i forhold til kvælstofudvaskningen, og der er det jo sådan, at det samlede kvælstofnormsystem sætter et loft over, hvor meget kvælstof der må anvendes, og det vil sige, at når der kommer mere jord ind i driften, er den samtidig omfattet af det generelle loft.";Eva Kjer Hansen;10H 26M 0S
"Formanden:
Så er det hr. Bjarne Laustsen for en kort bemærkning.";Eva Kjer Hansen;10H 27M 0S
":
Det er simpelt hen noget sniksnak, for realiteterne er, at regeringen
også her fra denne talerstol har lovet, at når man ophævede brakordningen, ville man sørge for, at det var miljøneutralt; det har man
simpelt hen lovet. Man har bare aldrig nogen sinde dokumenteret, at
man har gjort det, og når vi spurgte: Hvordan har I så tænkt jer at
udmønte det? svarede man, at det kunne vi vente og se, når man kom
med planen om »Grøn Vækst«.
Vi er mange, der har været meget bekymrede, fordi Danmark
havde en særordning på det her område, hvor man kunne lave fjernbrak. Det betød, at det var nogle af de ringeste jorder i Danmark, der
var braklagt; det var arealer i vådområder osv., som af mange betragtes som fuldstændig uden mening at give sig til at dyrke på, men
man har alligevel taget dem ind i ordningen. Og med hensyn til de
første prognoser viste det sig jo efterfølgende, at der var taget meget,
meget mere jord ind i ordningen, end man rent faktisk havde regnet
med. Derfor kan vi nu konkludere, her inden vi vedtager det her forslag, at miljøneutralt var det i hvert fald ikke, inden man startede på
forhandlingerne om »Grøn Vækst«.";Bjarne Laustsen;10H 27M 0S
":
Jeg har to spørgsmål til ministeren. Jeg vil gerne høre, om ministeren kan bekræfte, at de 75.000 ha ny natur indebærer, at der må gødes mere på den øvrige landbrugsjord. Det er det ene spørgsmål.
Det andet spørgsmål vedrører pesticider. Ministeren undgår elegant at svare på mit spørgsmål om pesticider, men siger i øvrigt, at
der bliver indført en ny regulering. Det er gået op for mig, men en ny
regulering betyder jo sådan set ikke nødvendigvis, at vi får et mindre
forbrug. Det betyder vel i virkeligheden nærmest bare, at man skjuler det overforbrug, der er, for hvis man opgiver den gamle beregningsform, kan man ikke derefter direkte se, at regeringens og landbrugets frivillige aftale om, at vi skulle ned på en behandlingshyppighed på 1,7, ikke er nået. Jeg vil gerne spørge ministeren, om ministeren vil redegøre for, hvordan det er med forbruget af pesticider,
med den forøgelse af pesticidforbruget, der er foregået, og i hvor
stor udstrækning det er foregået i 2008.";Kristen Touborg;10H 29M 0S
"Formanden:
Fødevareministeren.";Kristen Touborg;10H 30M 0S
":
Som jeg allerede har redegjort for, har vi en samlet overordnet ramme for kvælstofudledningen, som vi holder fast i.
Med hensyn til tallene for pesticidforbruget må jeg beklage og sige, at dem har jeg ikke med mig, for lige nu behandler vi et helt andet lovforslag, nemlig gødningsloven, og derfor har jeg ikke de aktuelle tal med mig. Jeg kan selvfølgelig senere skriftligt oversende
dem til Fødevareudvalget, hvis der er interesse for det. Men det, der
jo er vigtigt, er, at vi holder fast i måltallet for pesticidforbruget. Vi
laver så nu en ny beregning, så det bliver en mere reel beregning, og
samtidig laver vi incitamenter til at få pesticidforbruget yderligere
ned i Danmark set i forhold til, hvad det er i dag.";Eva Kjer Hansen;10H 30M 0S
"Formanden:
Hr. Kristen Touborg for en sidste kort bemærkning.

Formanden:
Fødevareministeren.";Eva Kjer Hansen;10H 28M 0S
