text;Name;Time
":
Tak, hr. formand. Jeg har set frem til den her spørgetime, og det har
jeg, fordi det er første gang, hvor der rent faktisk er mulighed for at
stille uforberedte spørgsmål … [Lydudfald].
Jeg har sådan set et helt konkret spørgsmål til ministeren, som er
foranlediget af, at ministeren og jeg jo har talt i telefon sammen ad
flere omgange, og det er: Hvad er ministerens holdning til, hvordan
samarbejdet mellem en minister og det respektive fagudvalg skal
foregå? Tak.";Gitte Lillelund Bech;13H 5M 0S
"Formanden:
Ministeren.";Gitte Lillelund Bech;13H 3M 0S
"Skatteministeren (Thor Möger Pedersen):
Tak for spørgsmålet. Jeg er også rigtig glad for at være her, jeg har
glædet mig meget. Jeg tror, det er vigtigt, dels at vi kan have de her
direkte meningsudvekslinger, dels at regeringens ministre og Folketingets udvalg har et godt samarbejde, som også er det, spørgsmålet
omhandler.
Jeg vil gerne understrege, at det for mig er meget vigtigt, at samarbejdet mellem Skatteudvalget og mig som skatteminister kommer
til at være båret af tillid og også af fleksibilitet. Og jeg er helt indstillet på for mit vedkommende at yde det, der skal til, for at vi to og
også jeg og resten af udvalget kan få et godt samarbejde.
I forhold til det kalenderfnidder, der har været i løbet af dagen,
har jeg beklaget det over for dig og også over for udvalget, og det
håber jeg at man tager til efterretning.";Gitte Lillelund Bech;13H 3M 0S
"Formanden:
Jeg skal lige minde ministeren om, at vi ikke siger du til hinanden
inde i Folketingssalen.
Fru Gitte Lillelund Bech.";Gitte Lillelund Bech;13H 4M 0S
":
Tak, hr. formand. Nu vedrørte mit spørgsmål sådan set ikke det konkrete kalenderfnidder, der har været. Det, jeg er interesseret i, er,
hvordan ministeren ser, at et samarbejde mellem ministeren og det
respektive udvalg rent faktisk skal foregå.
Jeg er glad for tilsagnet om, at der skal være et rigtig godt samarbejde. Men betyder det, at skatteministeren altid vil prioritere rege-";Gitte Lillelund Bech;13H 4M 0S
":
Tak. Jeg vil spørge, om ministeren er bekendt med Håndbog for folketingsarbejdet. Den er nu kommet i en ny udgave i oktober 2011,
og på side 117 kan man læse, at der står om samråd:
»Samråd afholdes som udgangspunkt i forbindelse med udvalgets
faste møde, og ministeren bør derfor være forberedt på at kunne blive indkaldt – evt. med kort varsel.«
Tilsvarende fremgår det af den vejledning, der er udsendt til Folketingets formænd for de stående udvalg, at – og vi slår op under
samråd:
»Ressortministeren for et udvalg bør som udgangspunkt være
indstillet på at møde i samråd i udvalget på udvalgets sædvanlige
mødetidspunkt, senest 2-3 uger efter et samrådspørgsmål er stillet,
således at sagen ikke mister aktualitet.«
Betyder det så, at når vi fremadrettet kommer til at diskutere mødeplan for Skatteudvalget, så er skatteministeren villig til at møde op
i den ordinære mødetid, som for Skatteudvalget er onsdag formiddag";Gitte Lillelund Bech;13H 4M 0S
"? Jeg er villig til at give det tilbud, som vi også gav til tidligere skatteministre fra regeringen med den anden farve, nemlig at
samrådene kan starte kl. 10.";Gitte Lillelund Bech;9H 30M 0S
"Formanden:
Ministeren.";Gitte Lillelund Bech;13H 6M 0S
"Skatteministeren (Thor Möger Pedersen):
Jeg deltager naturligvis i samråd og glæder mig også til dem, der allerede er planlagt. Og det er klart, at jeg håber, Skatteudvalget og jeg
som minister kan have et godt samarbejde også om den fremtidige
kalenderplanlægning.";Gitte Lillelund Bech;13H 6M 0S
"Formanden:
Spørgsmålet er sluttet.
Det næste spørgsmål til skatteministeren er af Kristian Thulesen
Dahl. Hr. Kristian Thulesen Dahl.";Gitte Lillelund Bech;13H 6M 0S
Spm. nr. US 11;Gitte Lillelund Bech;13H 6M 0S
":
Tak, formand. Nu er skatteministeren jo – og velkommen til – kommet i Folketingssalen, og vi har jo haft lyst til at spørge skatteministeren om mange ting i lang tid, for vi har jo forstået, at skattemini-

Onsdag den 26. oktober 2011 (US 11)

steren jo er en af de virkelige bagmænd. Det er jo af medierne fremgået, at skatteministeren i virkeligheden er den drivkraft, der har sikret, at fru Helle Thorning-Schmidt er blevet statsminister, så vi nu
skal titulere hende statsminister her i salen, og at vi har fået en regering bestående bl.a. af Socialdemokratiet og Socialistisk Folkeparti,
og derfor er det jo uhyre interessant at høre skatteministerens syn på
nogle af de ting, der har været helt bærende i den proces, der har ledt
frem til, at skatteministeren nu er blevet minister og deltager i en regering og deltager i et af, har jeg forstået, allermest magtfulde udvalg – og tillykke også med det.
Noget af det, som har været meget betegnende, er jo, at man har
udstedt en masse løfter. Man har meget firkantet sagt nogle ting,
som man ville have gennemført, og der kan man jo ikke få nogen
bedre end den egentlige bagmand selv til at svare i forhold til sådan
nogle spørgsmål. »Fair Forandring – Tryghed om skat og velfærd«
var jo et af de oplæg, som blev udgivet, og som dannede optakt til, at
man kunne få regeringsmagten. Det var jo en skattepolitik, der var
meget klar med hensyn til, hvad man ville, det var en skattepolitik,
der endda blev ledsaget af den nuværende statsministers ord om – og
jeg citerer: Det, vi lægger frem i dag, er ikke et forhandlingsoplæg til
resten af oppositionen. Det, vi lægger frem i dag, bliver skrevet ind i
et kommende regeringsgrundlag, det er det, vi gennemfører efter et
valg. »Fair Forandring« er en ny regerings skattepolitik, hverken
mere eller mindre. Citat slut. Og det var så den nuværende statsminister, der sagde det.
Mit spøgsmål til skatteministeren er derfor: Hvor i regeringsgrundlaget »Et Danmark, der står sammen«, som nu er en realitet,
kan jeg genfinde den skattepolitik, som er illustreret i »Fair Forandring«, som altså ikke skulle ændres med et komma – det blev det,
der blev skrevet ind i et regeringsgrundlag, hverken mere eller mindre?";Kristian Thulesen Dahl;13H 6M 0S
"Formanden:
Skatteministeren.";Kristian Thulesen Dahl;13H 8M 0S
"Skatteministeren (Thor Möger Pedersen):
Regeringsgrundlaget, som er en vigtig publikation at have læst – og
det kan jeg også forstå at hr. Kristian Thulesen Dahl har gjort – beskriver meget præcist, hvad der er regeringens skattepolitik. Regeringens skattepolitik handler om for det første at sikre en ansvarlig
finansiering af bedre velfærd. Vi siger meget klart, at hvis vi skal udbygge sygehuse, og hvis vi skal lave bedre uddannelser, kræver det
en ansvarlig finansiering krone til krone. Og derfor fremgår det af
regeringsgrundlaget, at regeringen vil øge skatter og afgifter målrettet for at sikre et provenu på 5 mia. kr. til at finansiere bedre offentlig service.
For det andet vil vi sanere og reducere erhvervstilskud for i alt 2
mia. kr., der ligeledes kan gå til at sikre bedre service og ordentlige
skoler og sygehuse.
Som det sidste store element i regeringens skattepolitik vil vi
gennemføre en skattereform. Den skattereform skal bygge på tre bærende elementer. Det første er, at den skal være fuldt finansieret. Det
andet er, at skatten på arbejdsindkomst skal sænkes markant, og det
skal jo så finansieres ved øgede skatter og afgifter på andre kilder.
Og sidst, men ikke mindst, er det tredje bærende element, at en ny
skattereform skal have en rimelig social balance.
Så det er sådan i kort form det, som man af regeringsgrundlaget
kan læse er regeringens skattepolitik.";Kristian Thulesen Dahl;13H 8M 0S
"Formanden:
Hr. Kristian Thulesen Dahl.

5";Kristian Thulesen Dahl;13H 10M 0S
":
Tak til skatteministeren. Det illustrerede jo så på fornem vis, at det,
der fremgår af »Fair Forandring«, og som ikke kunne være anderledes – det måtte man bare tage, som det var; der kunne ikke ændres et
komma; det var det her, hverken mere eller mindre, der ville blive
skrevet ind i regeringsgrundlaget – er ændret, for her fik vi jo lige
med skatteministerens besvarelse en enestående forklaring på, at sådan er det ikke blevet. Og det løfte, man gav, var ikke et almindeligt
løfte, det var jo et meget firkantet løfte. Der var man kompromisløs,
for da sagde man jo, at det var et ultimatum; det måtte resten af oppositionen bare godtage, for det kunne ikke ændres. Og selv på sådan et område, hvor det altså ikke bare var et – i citationstegn –
valgløfte, men et ultimatum, har Socialdemokratiet og Socialistisk
Folkeparti ændret politik for at komme i regering. Jeg synes, det er
meget, meget befriende, så ærligt det er blevet sagt.
Det levner så et spørgsmål, som jeg også tidligere har rejst til
skatteministeren og ikke fået svar på. Så for at tage et enkelt eksempel ud af skattepolitikken, det med millionærerne, vil jeg spørge: Vil
regeringens skattepolitik medføre, at millionærer kommer til at betale mere i personskat eller mindre i personskat?";Kristian Thulesen Dahl;13H 10M 0S
"Formanden:
Skatteministeren.";Kristian Thulesen Dahl;13H 11M 0S
"Skatteministeren (Thor Möger Pedersen):
Tak for spørgsmålet. Først vil jeg sige, at jeg er glad for, at vi har
fået styr på, hvad regeringens skattepolitik er – det er jo vigtigt. Derudover vil jeg sige i forhold til millionærskatten – og det har jeg også gjort meget klart – at det ikke er regeringens politik at indføre en
millionærskat, og at vi ikke har nogen planer om at indføre en sådan
skat. Det, vi til gengæld har sagt meget klart, er, at de mest velhavende også skal bidrage til en skattereform, der markant sænker
skatten på arbejde. Og den position er, synes jeg, sådan set rimelig
klar. Jeg kan godt forstå den almindelige – hvad kan man sige? – opmærksomhed omkring, hvad sådan en skattereform her kommer til at
indeholde, men der må jeg bede om Folketingets tålmodighed. Regeringen skal nok fremlægge et helt konkret forslag til, hvordan en sådan skattereform kan se ud, og den vil vi så drøfte med Folketingets
partier, og forhåbentlig kan det danne baggrund for en bred aftale.";Kristian Thulesen Dahl;13H 11M 0S
"Formanden:
Hr. Kristian Thulesen Dahl.";Kristian Thulesen Dahl;13H 12M 0S
":
Jeg skal lige med det samme sige, at jeg ikke synes, der blev fuldstændig klarhed over regeringens skattepolitik, sådan som skatteministeren lige sagde. Der blev klarhed over, at »Fair Forandring«, som
var et ultimatum til resten af oppositionen, ikke er blevet skrevet ind
i regeringsgrundlaget. Det vil sige, at det løfte, som ikke bare var et
almindeligt løfte, men et ultimatum til resten af oppositionen, kunne
S og SF ikke engang levere i regeringsgrundlaget, da det kom til
stykket.
Med hensyn til det med millionærer vil jeg sige, at mit spørgsmål
faktisk ikke var om millionærskatten, for den har jeg læst at der jo er
meget modstridende meldinger fra Socialistisk Folkeparti om – der
er en politisk ordfører, der stadig kæmper for at få indført en millionærskat, og der er en SF-skatteminister, som kæmper imod. Mit
spørgsmål var det simple, om man vil se en skattepolitik, der vil sikre, at millionærer kommer til at betale mere i personskat eller mindre

6

Onsdag den 26. oktober 2011 (US 12)

i personskat. Det, vi har set er regeringens politik indtil nu, er, at
millionærer kommer til at betale mindre i personskat, og det står i
dyb kontrast til det, man sagde i valgkampen. Og derfor synes jeg, at
skatteministeren en gang for alle nu må kunne svare på det enkle
spørgsmål: Med den skattepolitik, regeringen kommer til at føre i de
kommende år, vil folk med millionærindkomster så komme til at betale mere eller mindre i personskat?";Kristian Thulesen Dahl;13H 12M 0S
"Men det bliver jo interessant i forhold til den skattepolitik, der i
øvrigt føres, og som jo betyder høj skat på arbejde i Danmark. Derfor er spørgsmålet: Mener ministeren, at tilskyndelsen til sort arbejde
kan reduceres, ved at man får reduceret skatten på arbejde i Danmark?";Kristian Thulesen Dahl;13H 13M 0S
"Formanden:
Ministeren.";Kristian Thulesen Dahl;13H 16M 0S
"Formanden:
Ministeren.";Kristian Thulesen Dahl;13H 16M 0S
"Skatteministeren (Thor Möger Pedersen):
Jamen jeg synes, det er meget klart at sige, at vi vil gennemføre en
skattereform, der sænker skatten på arbejdsindkomst markant, og at
den er fuldt finansieret og har en rimelig social balance. Det vil i sagens natur betyde, at også de mest velstillede skal holde for, når vi
skal sikre finansieringen til at sænke skatten på arbejdsindkomst.
Men med hensyn til hvordan den konkrete udformning af en skattereform kommer til at se ud, vil jeg sige, at vi vil forbeholde os retten
til at lave et grundigt forarbejde, udarbejde et helt konkret oplæg og
fremlægge det og så drøfte det med Folketingets partier.";Kristian Thulesen Dahl;13H 13M 0S
"Skatteministeren (Thor Möger Pedersen):
Det var jo lidt to spørgsmål i et, men hvad angår min særlige rådgiver, vil jeg bare understrege, at jeg har fuld tillid til min særlige rådgiver, og at jeg betragter den sag, der har været omtalt i dagspressen,
som lukket, og jeg vil i øvrigt ikke gå mere ind i den.
Så spørges der til sort arbejde mere generelt og om, hvordan man
kan reducere mængden af sort arbejde. Det synes jeg er et meget
vigtigt spørgsmål, og det ligger også regeringen meget på sinde at
reducere omfanget af sort arbejde. Jeg tror personligt, at det er meget
vigtigere at kigge både på reglerne og på eventuelle skærpelser i den
forbindelse. Derfor har jeg allerede igangsat visse undersøgelser,
som jeg nok skal orientere offentligheden og Folketinget om, når resultaterne kommer.";Kristian Thulesen Dahl;13H 14M 0S
"Formanden:
Spørgsmålet er sluttet.
Det næste spørgsmål til skatteministeren er af hr. Leif Mikkelsen.

Formanden:
Hr. Leif Mikkelsen.";Kristian Thulesen Dahl;13H 17M 0S
Spm. nr. US 12;Kristian Thulesen Dahl;13H 14M 0S
":
Tak for det. Da det er første gang, vi står over for hinanden her i salen, vil jeg gerne byde ministeren velkommen til arbejdet og egentlig
stille et ganske stilfærdigt og enkelt spørgsmål: Hvad mener ministeren om ansættelsen af personer i topstillinger i Skatteministeriet, selv
om disse ifølge pressen har udbetalt sorte penge?";Leif Mikkelsen;13H 14M 0S
