text;Name;Time
"5

Der er det bare, at jeg gerne vil have et svar på, hvad regeringen
agter at gøre for at sikre det fremadrettet. Er det f.eks., som det ikke
er sket i den her sag, at skatteministeren vil inddrage Landsskatteretten i sine overvejelser for at høre, om det nu er rigtigt?
I den her konkrete situation var det jo en Landsskatteretsafgørelse fra 1992, og senere i 2007 var det Skatterådet, som havde slået
fast, at det var gældende praksis. Det ændrer Skatteministeriet så
midt i det hele uden at informere hverken Skatterådet eller Landsskatteretten. Og der er det jo, at jeg efterspørger, at skatteministeren
vil tage nogle initiativer, som gør, at man fremadrettet får ændret
den måde at ændre praksis på, så vi sikrer, at alle får behandlet deres
skattesager ens.";Holger K. Nielsen;13H 15M 0S
":
Ministeren.";John Dyrby Paulsen;13H 16M 0S
":
Jeg kan bare sige, at skattemyndighederne hver dag arbejder for, at
alle borgere bliver behandlet ens.";Holger K. Nielsen;13H 16M 0S
":
Spørgeren for sidste runde.";John Dyrby Paulsen;13H 16M 0S
":
Jamen så må skatteministeren vel også kunne bekræfte, at det har
man ikke gjort i den her sag, når man ikke har sørget for at informere bredt ud til befolkningen. Det kunne man også se i medierne, da
det kom frem. I Berlingske Tidende var der flere skatteeksperter,
lektorer osv., som sagde, at den store fejl i den her afsløring netop
var, at man ikke havde informeret bredt, efter at man havde lavet en
praksisændring.
Når skatteministeren så siger, at det er noget, man gør hver dag,
må jeg sige, at det gjorde man åbenbart ikke i 2010. Og der er det jo,
jeg efterlyser et svar på, hvad man vil gøre fremadrettet, så vi sikrer,
at alle får behandlet deres skattesager ens, så der ikke bliver tale om,
at hr. Flydtkjær, fru Jensen eller skatteministeren får behandlet deres
skattesager på forskellig måde. Og der må ministeren da være indforstået med, at vi alle sammen kan have den tryghed, at vi altid kan
regne med myndighederne, og at reglerne er ens for alle.";Dennis Flydtkjær;13H 16M 0S
":
Ministeren.";John Dyrby Paulsen;13H 17M 0S
":
Spørgeren.";John Dyrby Paulsen;13H 17M 0S
":
Tak for svaret fra skatteministeren. Jeg synes, det er rigtig ærgerligt,
at skatteministeren ikke ville forholde sig til mit spørgsmål, for det
handler sådan set ikke om den konkrete sag. Det handler om det
principielle i, at danskerne skal informeres, når der sker en praksisændring, med hensyn til hvordan vores skat nu skal behandles. Der
synes jeg at vi som danskere kan forvente at alle skattesager behandles ens.
Det kan godt være, at det udspringer af den konkrete sag med
Kinnock og statsministeren, men det er sådan set ikke den, jeg spørger ind til; det er det principielle i, at vi skal sikre, at alle danskere
får behandlet deres sager ens. Det går jeg ud fra at skatteministeren
er enig med mig i at man skal.";Dennis Flydtkjær;13H 15M 0S
":
Det er rigtigt, at der er alle mulige mennesker, der kloger sig på alt
muligt i den her sag. Men jeg kan bare gentage, at skattemyndighederne arbejder hver dag for, at alle bliver behandlet ens. Det har de
gjort hele tiden, det gør de i øjeblikket, og det vil de også gøre fremover.";Holger K. Nielsen;13H 15M 0S
":
Tak til ministeren, og tak til spørgeren.
Så går vi videre til den næste spørger i rækken, og det er hr. Ole
Birk Olesen fra Liberal Alliance. Værsgo for første runde.";John Dyrby Paulsen;13H 17M 0S
"Spm. nr. US 35

6

Onsdag den 14. november 2012 (US 35)";John Dyrby Paulsen;13H 17M 0S
":
Jeg vil også gerne spørge ind til den oplysning, som er kommet frem
i dag, om, at regeringen agter at forhøje skatten på den sidst tjente
krone.
Skatten på den sidst tjente krone er jo, burde man mene, høj nok i
Danmark, og det har været vores indtryk, at vi delte den opfattelse
med regeringen, at det var et problem for det danske samfund, at
skatten på den sidst tjente krone er så høj, at det for en del mennesker ikke kan betale sig at yde en ekstra indsats, når de skal opgive
noget fritid til gengæld. Det er jo derfor, regeringen har gennemført
en skattereform, som for en forholdsvis stor gruppe af topskatteydere
betyder, at de ikke længere skal betale topskat. I den forbindelse fik
vi at vide af regeringen, at man anså det for et problem, at denne
gruppe af topskatteydere ikke havde et tilstrækkelig stort incitament
til at påtage sig ekstra arbejde, fordi skatten på den sidst tjente krone
var for høj.
Men der er jo stadig en lang række mennesker, der fortsat skal
betale topskat, og for dem øger regeringen nu skatten på den sidst
tjente krone, og det kan jo set fra vores stol se ud, som om det er en
modsatrettet politik i forhold til det, man har kommunikeret ud tidligere. Hvor man før har anerkendt, at skatten på den sidst tjente krone
er for høj, bliver det nu til, at skatten på den sidst tjente krone angiveligt er for lav, hvorfor man øger skatten på den sidst tjente krone.
Mit spørgsmål til ministeren er sådan set bare: Hvordan hænger
det hele sammen?";Ole Birk Olesen;13H 17M 0S
":
Ministeren.";John Dyrby Paulsen;13H 19M 0S
":
Jamen det hænger da ganske, ganske udmærket sammen. Det er korrekt, at man i forbindelse med skattereformen lagde stor vægt på, at
der skete en sænkelse af marginalskatten, og det blev også resultatet
af skattereformen. Det skulle bl.a. finansieres ved en række afgifter
og ved, at man afskaffede ligningslovens § 33 A. Så kom det frem,
at nogle afgifter, nemlig fedtafgiften, som den borgerlige regering i
øvrigt gennemførte i sin tid, sukkerafgiften, som den nuværende regering har gennemført, og § 33 A, som var en del af skattereformen,
måske var uhensigtsmæssige. Der var meget larm, og der lød store
protester – mig bekendt også fra hr. Ole Birk Olesen og Liberal Alliance – fra erhvervslivet, fra hr. Søren Gade, som jeg nævnte tidligere
og fra Dansk Industri, som var utilfredse med disse afgifter.
Vi sagde så fra regeringens side: O.k., vi lytter til den kritik, der
bliver givet. Det kan godt være, at de har ret i, at det kan koste nogle
arbejdspladser – lad os se på det. Så tog vi fat på det her og skulle
finde en finansiering. Det er en meget, meget begrænset marginalskattestigning, der er tale om her. Det er en ekstremt begrænset marginalskattestigning, og derfor synes jeg, det er at skyde langt over
målet at sige, at det her har meget negative konsekvenser.
Vi har beregnet det her i de regnemodeller, som bliver brugt i Finansministeriet, og som jeg sagde tidligere, var resultatet, at det her
ingen konsekvenser for arbejdsudbuddet har. Det har en lille positiv
social fordelingsprofil.
Derfor synes jeg faktisk, at Liberal Alliance, i stedet for at køre
det her op som et stort principproblem, ligesom burde sige tak for, at
vi har løst det her problem med afgifterne på en faktisk ganske elegant måde.";Holger K. Nielsen;13H 19M 0S
":
Spørgeren.";John Dyrby Paulsen;13H 21M 0S
":
Jamen jeg er helt med på, at man gør ét problem mindre, idet man
fjerner fedtskatten og ikke gennemfører den planlagte tilsat sukkerafgift og ikke fjerner ligningslovens § 33 A. Det er godt. Men der er
en problemstilling i den anden ende, når man så vælger at hæve en
anden skat.
Vi har ét problem med afgifter, der er for høje, i det danske samfund. Vi har et andet problem med skatten på den sidst tjente krone,
som er for høj, et problem, som vi troede at regeringen anerkendte.
Og det problem, at skatten på den sidst tjente krone er for høj, vælger regeringen så at gøre endnu større med det her tiltag.
Så er spørgsmålet bare: Er vi gået galt af regeringens hensigter,
når vi troede, at vi delte analysen med regeringen om, at skatten på
den sidst tjente krone er for høj i Danmark? Er det i virkeligheden
sådan, at regeringen nu mener, at skatten på den sidst tjente krone er
for lav, siden regeringen har besluttet at hæve den?";Ole Birk Olesen;13H 21M 0S
":
Ministeren.";John Dyrby Paulsen;13H 22M 0S
