text;Name;Time
"Formanden:
Hr. Christian Juhl.";René Christensen;13H 16M 0S
":
Jeg tror næsten, det nu er ti gange, jeg har prøvet at sige det – helt
præcis hvor mange gange det er tør jeg ikke sige, for der er jo dette
fjernsynsprogram, hvor de kan tjekke ens fakta, og hvor de kan komme efter en, hvis man siger noget, der er forkert, men et meget stort
antal gange har jeg prøvet at sige her, at hovedårsagen til det jo var
det, der skete i 2010, og Dansk Folkapartis forblændede glæde over
at lave disse forringelser. Husk det nu og så vær en lille smule glad
over i Dansk Folkeparti, at vi både støtter jeres forslag og endda også gerne vil forbedre det. Kunne vi her op til jul ikke bede om bare
en lille smule mere ydmyghed og lille smule mere glæde, i stedet for
den øffen, der er om, at vi er negative? Vi er hamrende positive over
for det her, og kunne vi helt fjerne denne reform, så havde vi gjort
det. Det kunne vi bare ikke med den regering, vi har i øjeblikket. Jeg
tror, det kommer i løbet af foråret, men så kan vi jo hjælpes ad til
den tid.";Christian Juhl;13H 16M 0S
"Formanden:
Er der flere, der ønsker ordet?
Det er ikke tilfældet. Så er forhandlingen om ændringsforslaget
sluttet. Vi går til afstemning.";Christian Juhl;13H 17M 0S
"Afstemning
Formanden:
Der stemmes om ændringsforslag nr. 1 af et mindretal, Enhedslisten,
og vi kan stemme nu.
Jeg slutter afstemningen.
For ændringsforslaget stemte 8, imod stemte 87, hverken for eller
imod stemte 13 .
Ændringsforslaget er forkastet.

Mandag den 17. december 2012 (B 18)";Christian Juhl;13H 17M 0S
"Forhandling

7

Det er jo finansieret gennem vores ændringsforslag til finansloven,
så det er ikke det, der er problemet med det. Jeg håber, at Folketinget
vil se velvilligt på beslutningsforslaget, og så må vi se, hvordan det
kommer til at gå i forbindelse med afstemningerne.";Christian Juhl;13H 17M 0S
"Formanden:
Forhandlingerne drejer sig herefter om forslaget som helhed.
Ønsker nogen at udtale sig? Hr. Bent Bøgsted som ordfører for
forslagsstillerne.";Christian Juhl;13H 22M 0S
(Ordfører for forslagsstillerne);Christian Juhl;13H 18M 0S
":
Jeg synes, at Folketinget skulle kigge på beslutningsforslaget, for det
hjælper dem, der falder ud af dagpengesystemet her 1. januar. Nu
har vi hørt en hel del i pressen om, hvor mange der står til at falde ud
af dagpengesystemet, og selv om der er lavet en akutjobpakke, som
Dansk Folkeparti også har stemt for, er det jo ikke nok, for der er
rigtig mange, der stadig væk står til at falde ud af dagpengesystemet.
Men det kan man rette op på ved at stemme for beslutningsforslaget
her.
I den forbindelse kan jeg ikke lade være med igen at sige, at det
er fantastisk med Enhedslisten. De havde alle muligheder for at få
det her gennemført i forbindelse med finansloven, og nu har de valgt
at støtte Dansk Folkeparti og beslutningsforslaget – det er i al fald
det, de har sagt. Det er fair nok, og det skal de have tak for, for det er
det med, at det trods alt hjælper en hel del, hvis det bliver gennemført. Men man har så ikke lagt pres på i forbindelse med finanslovforhandlingerne og har sagt, at det er den forlængelse, vi skal have.
Så kan vi kigge på, hvordan man så sikrer sig gennem efteruddannelse og den slags i forbindelse med, at man får forlænget dagpengeperioden. Det var den vej, man skulle gå. Men Enhedslisten har altså
lagt sig fladt ned for regeringen og har sagt: O.k., det kan vi ikke få
igennem. Det er måske på baggrund af, at de kunne se, at det måske
kunne være med til at bringe regeringen i mindretal. Men med alle
de udmeldinger, der er kommet fra Enhedslisten forud for finansloven, hænger det jo ikke rigtig sammen med, at man så accepterer og
siger: O.k., vi dropper alt det her med forlængelse.
Vi skal også lige være opmærksomme på, at kommer den her forlængelse ikke igennem, er det slut med at snakke om forlængelse, så
kan man ikke komme til foråret eller til sommer og sige, at akutjobpakken ikke virker, og at den er nødt til at blive forlænget yderligere,
for så er der nogle, der i et halvt år ikke har haft mulighed for at forlænge. Ellers skal man til at gøre det med tilbagevirkende kraft, og
det tror jeg ikke man gør. Så det her er egentlig sidste chance for at
forlænge dagpengeperioden med et halvt år, og det er måske også
derfor, Enhedslisten så har sagt, at de vil foreslå, at man forlænger
med et helt år.
Men stadig væk er det sådan lidt mærkeligt, at man så ikke har
lagt pres på regeringen og sagt: Det her er så stærkt et krav fra Enhedslistens side, og skal vi være med til at gennemføre alle de forringelser over for erhvervslivet, som regeringen har lagt frem, skal vi i
hvert fald have noget for det. Men det har man ikke fået i den her
forbindelse. Så Enhedslisten må efter min mening og efter Dansk
Folkepartis mening stå med en meget bitter smag i munden her op til
jul. Det kan være, det er bittermandel, man har fået her op til jul i
forbindelse med ikke at kunne forlænge dagpengeperioden. Man
skal have sådan en nødløsning med akutjob, og det kan som sagt
hjælpe nogle, men der er rigtig mange, der står til at falde ud, fordi
der tilsyneladende ikke bliver oprettet ret mange akutjob. På den måde var der alle muligheder for at få det igennem.
Jeg skal over for den danske arbejder beklage, at Enhedslisten ikke lagde mere pres på regeringen i den forbindelse, og så må vi så
se, hvordan det kommer til at gå til foråret. Men i Dansk Folkeparti
kan vi i hvert fald anbefale, at man stemmer for beslutningsforslaget.

Formanden:
Nu skal vi foreløbig lige se, hvordan det går med at afvikle korte bemærkninger nede fra pladserne; det skulle virke nu. Der var lidt forvirring, med hensyn til hvordan man markerede, men jeg har noteret
hr. Christian Juhl, hr. Leif Lahn Jensen, fru Ane Halsboe-Larsen, fru
Pernille Rosenkrantz-Theil, hr. Bjarne Laustsen, hr. Per Clausen og
hr. Joachim B. Olsen. De vil komme til i nævnte rækkefølge.
Først er det hr. Christian Juhl for en kort bemærkning.";Bent Bøgsted;13H 18M 0S
":
Tak. Jeg vil gerne høre, hvorfor hr. Bent Bøgsted og hans kammerat
hr. René Christensen er så sure over, at vi anbefaler at forbedre deres
forslag; det kan jeg ikke forstå. Vil 1 års udskydelse ikke være bedre
end ½ års? Man skal jo ikke begå den samme dumhed igen, vil jeg
sige til hr. Bent Bøgsted, som Dansk Folkeparti gjorde, da de troede,
at krisen holdt op igen i 2012. Ville det ikke være bedre at tage 1 år
og så få det på plads? Jeg så jo en meget blød og forsigtig afstemning om ændringsforslaget her lige for et øjeblik siden.";Christian Juhl;13H 22M 0S
"Formanden:
Ordføreren.";Christian Juhl;13H 23M 0S
":
Altså, jeg tror, at hr. Christian Juhl har misforstået det. Hverken jeg
eller hr. René Christensen er sure over, at Enhedslisten støtter beslutningsforslaget, overhovedet ikke. Det har slet ikke noget med det at
gøre.
Det, der ligger i det, er, at vi finder det mærkværdigt, at Enhedslisten ikke lagde mere pres på regeringen i forbindelse med finansloven, hvor Enhedslisten havde alle tiders mulighed for at få gennemført en forlængelse af dagpengeperioden, og så skulle vi i Dansk Folkeparti nok have støttet det. Men det gjorde man ikke. Man slog sig
til tåls med en akutjobpakke, og det er det, der er sådan lidt mærkværdigt.
Så har vi sagt, at det her ændringsforslag, som vi nu har stemt
gult til, er vi klar til at se på til foråret. Hvis beslutningsforslaget
kommer igennem, er vi klar til at se på, om der skal ske yderligere
forlængelse. Men vores indgang til det har hele tiden været, at vi tager ½ år ad gangen og så ser, hvordan udviklingen bliver.";Bent Bøgsted;13H 23M 0S
"Formanden:
Hr. Christian Juhl.";Bent Bøgsted;13H 24M 0S
":
Nu er jeg yngre på Borgen, end hr. Bent Bøgsted er, og han burde
have den erfaring, som jeg i hvert fald allerede har fået nu efter halvandet år, at halve år ikke er noget særlig godt at arbejde med. Så jeg
synes, at vi skal tage 1 år ad gangen – for så er der ved næste finanslovforhandling en lille smule at presse regeringen med. Det er der jo
ikke midt på sommeren. Det vil vi også få at se i løbet af foråret: at
hvis der ikke kommer et voldsomt pres på regeringen, så kommer
der jo ingen forbedringer.
Jeg vil bare spørge hr. Bent Bøgsted, om man nu, når man har erkendt, at dagpengeforringelser er noget skidt, og stemte for dem i

8

Mandag den 17. december 2012 (B 18)

2010, så søger en lille smule aflad ved at fremsætte det her forslag.
Ville det så ikke være fornuftigt nok at sige: Jamen så tager vi 1 år
ad gangen, og så erkender vi, at det sådan set er Dansk Folkeparti,
der har lavet miseren? For det er jo sådan set Dansk Folkeparti og de
borgerlige, der har lavet miseren.
Med hensyn til at vi ikke har kunnet komme længere med regeringen, vil jeg sige, at det jo er en hårfin balance mellem at lade
Venstre forhandle finanslov og at lade os forhandle finanslov. Så det
er jeg såmænd helt tilfreds med.";Christian Juhl;13H 24M 0S
"Formanden:
Hr. Bent Bøgsted, ordføreren.";Christian Juhl;13H 25M 0S
":
Jamen med hensyn til det her med at tage 1 år ad gangen vil jeg sige,
at det jo ville have været fint, hvis Enhedslisten havde sagt til regeringen: Skal vi have finansloven igennem, så skal vi have 1 års forlængelse af dagpengeperioden. Det gjorde man jo ikke. Man slog sig
i hvert fald til tåls med alt muligt andet, og det er det, der er forbavsende.
Så siger hr. Christian Juhl, at hvis Enhedslisten havde stået fast
på det, så havde regeringen forhandlet finanslov med Venstre. Jamen
altså, resultatet havde jo nok været, vil jeg sige til hr. Christian Juhl
– altså, hvis det var blevet resultatet af det – at der var blevet udskrevet valg, og det var nok det, Enhedslisten var klar til at give køb på
hvad som helst for at undgå.";Bent Bøgsted;13H 25M 0S
"Formanden:
Hr. Leif Lahn Jensen for en kort bemærkning.";Bent Bøgsted;13H 26M 0S
":
Tak for det. Nu skal jeg gøre det meget, meget nemt for hr. Bent
Bøgsted. Jeg vil sådan set bare stille et enkelt spørgsmål, som der
kan svares ja eller nej på. Er det ikke korrekt, at Dansk Folkeparti i
2010 stemte ja til at forkorte dagpengeperioden under den tidligere
regering, og at Dansk Folkeparti dermed sikrede et flertal for, at alle
de her mennesker står i den situation, de gør? Er det ikke korrekt?";Leif Lahn Jensen;13H 26M 0S
"Formanden:
Hr. Leif Lahn Jensen.";Leif Lahn Jensen;13H 27M 0S
":
Sandheden er, at Dansk Folkeparti overhovedet ikke har fulgt med,
heller ikke i 2010, for af genopretningsaftalen fremgår det, at halveringen af dagpengeperioden i 2013 vil bidrage med 1 ½ mia. kr. til
forbedring af statens finanser. Forstod Dansk Folkeparti virkelig ikke dengang, da de indgik aftalen, at besparelsen netop opstår, fordi
der bliver udbetalt færre dagpenge, når man halverer dagpengeperioden? Forstod de ikke, at de 1 ½ mia. kr. netop bliver taget op af lommen hos de arbejdsløse? Nu står Dansk Folkeparti og siger, at det
forstod de ikke, og nu er der en rød regering. Sandheden er jo, at
Dansk Folkeparti ikke fattede en pind dengang, de stemte for det her
i 2010.";Leif Lahn Jensen;13H 27M 0S
"Formanden:
Ordføreren.";Leif Lahn Jensen;13H 28M 0S
":
Hr. Leif Lahn Jensen kunne heller ikke forudse, hvordan verdensmarkedet ville blive dengang, da den her aftale blev indgået. Jeg ved
godt, at hr. Leif Lahn Jensen helst ville have, der skulle være ubegrænset dagpengeperiode. Jeg ved også godt, at beskæftigelsesministeren har sagt, at en 2-årig dagpengeperiode er udmærket. Hvis det
havde været sådan, at regeringen ikke havde syntes, at en 2-årig dagpengeperiode var i orden, ville noget af det første, en rød regering
havde vedtaget i finansloven i 2011, være en ophævelse af den 2-årige dagpengeperiode. Den ophævede man ikke, vil jeg sige til hr. Leif
Lahn Jensen. Hr. Leif Lahn Jensen har stemt for, at den 2-årige dagpengeperiode skal fortsætte. Så kan det ikke hjælpe at stå her og være hykler og sige, at Dansk Folkeparti satte det tilbage, og at hr. Leif
Lahn Jensen ville forlænge dagpengeperioden. Nej, det ville man ikke, for man synes i regeringen, at det er o.k. Det er også derfor, at
man ikke kunne give Enhedslisten en forlængelse af dagpengeperioden. Regeringen vil jo ikke forlænge dagpengeperioden. Det kan vi
også se med beslutningsforslaget her.";Bent Bøgsted;13H 28M 0S
"Formanden:
Ordføreren.";Bent Bøgsted;13H 29M 0S
"Formanden:
Fru Ane Halsboe-Larsen for en kort bemærkning.";Bent Bøgsted;13H 26M 0S
":
Hvis hr. Leif Lahn Jensen regner med, at man kan stille et ja- eller
nejspørgsmål, så skal han også vide, at det nok ikke skal være på den
måde, det skal stilles. Så skal spørgsmålet være meget kort.
Jo, Dansk Folkeparti stemte i 2010 ja til en forkortelse af dagpengeperioden. Vi mener stadig væk, at det er det rigtige, at dagpengeperioden er blevet skåret ned. Hvad vi ikke kunne forudse, og hvad
andre ikke kunne forudse, var, at krisen havde et større omfang, end
nogen havde regnet med. Der er ikke kommet fremgang. Vi kunne
heller ikke forudse, at den nye regering, der kom i 2011, altså den
røde regering, som hr. Leif Lahn Jensen er med i, ikke har skabt
fremgang, ikke har skabt vækst. Man har godt nok sendt vækstpakker ud, men arbejdsløsheden er stadig væk steget. Det har vi på ingen måde kunnet forudse i Dansk Folkeparti. Det er nok den største
fejl, vi har lavet, nemlig at vi ikke har været gode nok til at forklare,
hvordan en rød regering vil tackle arbejdsmarkedet og skabe vækst.
At man har sendt en del pakker ud, der har skabt minusvækst, kunne
vi ikke forudse i Dansk Folkeparti.";Bent Bøgsted;13H 29M 0S
":
Tak for det. Hr. Bent Bøgsted vrøvler i sine indledende ord om
mandler og deslige, men inde blandt de rigtig mange ord bliver det
alligevel efterfølgende bekræftet, at ja, Dansk Folkeparti havde de
afgørende stemmer, dengang man midt i en historisk stor krise forringede dagpengene for de mange danskere, der har brug for dem.
Efterfølgende, nu, hvor hr. Bent Bøgsted har bekræftet det, vil jeg så
bede hr. Bent Bøgsted også bekræfte, at ikke alene havde Dansk Folkeparti de afgørende stemmer, det var også Dansk Folkepartis forslag.";Ane Halsboe-Larsen;13H 29M 0S
"Formanden:
Ordføreren.

Mandag den 17. december 2012 (B 18)";Ane Halsboe-Larsen;13H 30M 0S
":
Det har vi såmænd aldrig lagt skjul på – overhovedet ikke. Men vi
vender jo tilbage til, at når der er sådan en modstand imod, at der
skal være en 2-årig dagpengeperiode, så kan jeg vitterlig ikke forstå,
at fru Ane Halsboe-Larsen her i salen ikke siger rent ud, at vi skal
have den 2-årige dagpengeperiode forlænget til måske en 4-årig periode, alt efter hvad Enhedslisten vil, eller at give Enhedslisten den
forlængelse på en 1-årig dagpengeperiode, men det vil Socialdemokratiet ikke. Man står fast på, at dagpengeperioden skal være 2 år.
I Dansk Folkeparti har vi som det eneste parti erkendt, at krisen
har udviklet sig anderledes, end vi havde forventet, og derfor er vi
kommet med forslag om en forlængelse af dagpengeperioden. Det
gjorde vi i efteråret 2011. Dengang kom regeringen så med en forlængelse på ½ år af dagpengeperioden sammen med Enhedslisten,
som Dansk Folkeparti så bagefter støttede. Vi har så foreslået yderligere ½ års forlængelse, men regeringen vil jo ikke forlænge yderligere. Hvis man var så forhippet på at hjælpe folk ved at få dagpengeperioden tilbage til 4 år, kunne man have taget det op i finansloven
og så have givet Enhedslisten det, de ville have, men det har man ikke gjort i Socialdemokratiet.";Bent Bøgsted;13H 30M 0S
"Formanden:
Fru Ane Halsboe-Larsen.";Bent Bøgsted;13H 31M 0S
":
Jamen det er jo helt ejendommeligt, det her. Ikke alene havde Dansk
Folkeparti de afgørende stemmer for at forringe dagpengene, det var
også Dansk Folkepartis eget forslag. Alligevel står hr. Bent Bøgsted
på talerstolen i dag og skælder ud på alle andre end sig selv. Det er
da ejendommeligt.
Jeg er faktisk rigtig, rigtig stolt af, at Socialdemokraterne, til
trods for at der ikke var en eneste socialdemokrat, der stemte for den
her reform, går ind og tager situationen alvorligt og i den her uge
kommer med en lang række forbedringer for de mennesker, der bliver ramt af hr. Bent Bøgsteds og resten af Dansk Folkepartis reform.
Vi går bl.a. ind og giver en håndsrækning med en massiv uddannelsessatsning. Det, jeg gerne vil høre hr. Bent Bøgsted om her til sidst,
er: Kan det være rigtigt, at hr. Bent Bøgsted hellere vil have forslaget om helt almindelig offentlig forsørgelse, passiv forsørgelse, end
et reelt tilbud om uddannelse, der kan hjælpe folk videre?";Ane Halsboe-Larsen;13H 31M 0S
"Formanden:
Ordføreren.";Ane Halsboe-Larsen;13H 32M 0S
":
Altså, helt ærligt, hvis nu der bliver set lidt på, hvad Dansk Folkeparti har sagt til de forslag, der er kommet fra regeringen, så har
Dansk Folkeparti jo støttet de forslag, der er kommet fra regeringen.
Jeg vil gerne have, at vi skal se på, hvordan vi hjælper dem, der er
udfaldstruede. Hvis de skal have lidt ekstra uddannelse, så har vi
sagt ja til det. I forbindelse med første behandling var jeg oppe på
talerstolen og sige ja til det forslag, som fru Ane Halsboe-Larsen her
henviser til.
Så det er jo ikke noget med, at vi ikke vil være med til at hjælpe.
Vi siger bare, at vi kan lave en kombination af en forlængelse af
dagpengeperioden og så uddannelsestiltag og hjælp til dem, der er
udfaldstruede. Det er jo ikke sådan, at de alle sammen bare skal placeres på dagpenge, der er jo ikke det, det drejer sig om. Men vi støt-

9

ter faktisk regeringen i de forslag, der er kommet, og som kan hjælpe.";Bent Bøgsted;13H 32M 0S
"Formanden:
Der kommer hele tiden markeringer om ekstra korte bemærkninger.
Nu slukker jeg for afstemningstavlen, men man skal ikke gå alt for
langt væk, for vi skal nok stemme om godt og vel 20 minutter.
Den næste for en kort bemærkning er fru Pernille RosenkrantzTheil.";Bent Bøgsted;13H 33M 0S
":
Det er jo hykleri og populisme af værste skuffe, når vi ser Dansk
Folkeparti bringe det her forslag til afstemning. Vi taler om, at regeringen har lavet en aftale med Enhedslisten, som bliver bragt til afstemning inden for de kommende dage, og hvor vi lægger op til, at
de danskere, der står til at have opbrugt deres dagpengeret som følge
af Dansk Folkepartis egen reform, har mulighed for at tage uddannelse og dermed have forsørgelse i ½ år. Jeg forstår ikke Dansk Folkepartis forslag her. Det kan jo ikke være andet end ren og skær populisme, at man bringer det her forslag til afstemning.
Dansk Folkepartis ordfører står og siger, at Dansk Folkeparti
støtter alle de her forskellige tiltag. Det forslag, vi behandler her, må
Dansk Folkepartis ordfører bekræfte kun går frem til den 1. juli, og
vi har lagt et forslag frem, hvor man både får forsørgelse i det halve
år – og dermed ikke mister dagpengeretten – og oven i købet får mulighed for at tage en uddannelse på statens regning. Hr. Bent Bøgsted må da medgive, at det er et væsentlig bedre forslag end det,
Dansk Folkeparti lægger frem her.
Så synes jeg i øvrigt, at Dansk Folkepartis ordfører skylder at
gentage, at det var Dansk Folkeparti, der gennemførte den her reform, og at det var uden socialdemokratiske stemmer.";Pernille Rosenkrantz-Theil;13H 33M 0S
"Formanden:
Ordføreren.";Pernille Rosenkrantz-Theil;13H 34M 0S
":
Det er rigtigt, at det var uden Socialdemokraterne, at reformen blev
gennemført. Det skal der ikke være nogen tvivl om. Men vi kan også
konstatere i dag, at det er Socialdemokratiet, der holder fast i, at dagpengeperioden ikke skal forlænges yderligere. Der er ikke noget at
rafle om der; der er ikke noget at gøre. Regeringen og Socialdemokratiet vil ikke være med til at se på en yderligere forlængelse. Det
kan vi bare konstatere.
Så er det rigtigt, at Dansk Folkeparti har stemt ja til de pakker,
der ligger fra regeringens side om hjælp til uddannelse, og hvad der
nu er. Vi har vi stemt ja til det, for det kan hjælpe en del. Og så er
det, vi siger, at som tiden er nu og med de udsigter, der er til, at der
er rigtig mange, der på trods af de pakker, som regeringen er kommet med, og som Dansk Folkeparti har stemt ja til, ser ud til at være
udfaldstruede, så synes vi, det er på sin plads at forlænge med yderligere ½ år.";Bent Bøgsted;13H 34M 0S
"Formanden:
Fru Pernille Rosenkrantz-Theil.";Bent Bøgsted;13H 35M 0S
":
Jeg vil gerne bede Dansk Folkepartis ordfører bekræfte, at der ikke
er en eneste, der mister forsørgelsesgrundlaget i det kommende halve år som følge af den reform, Dansk Folkeparti gennemførte. Der er

10

Mandag den 17. december 2012 (B 18)

ikke én eneste, der kommer til at miste forsørgelsesgrundlaget. Indimellem når man læser aviser og hører radio og tv, lyder det jo, som
om en masse mennesker mister forsørgelsesgrundlaget efter nytår.
Men virkelighedens verden er jo, at den her regering sammen med
Enhedslisten har vedtaget, at folk kan tage uddannelse og dermed
bevare deres forsørgelsesgrundlag i det kommende halve år. Det gør
dem i øvrigt bedre i stand til at få et job efterfølgende.
Så vil Dansk Folkepartis ordfører bekræfte over for mig og over
for Folketinget, at der ikke er ét menneske, der mister forsørgelsesgrundlaget i det kommende halve år som følge af Dansk Folkepartis
reform, netop på grund af de ting, som vi lægger frem i Folketingssalen i de her dage?";Pernille Rosenkrantz-Theil;13H 36M 0S
"Formanden:
Ordføreren.";Pernille Rosenkrantz-Theil;13H 36M 0S
":
Jamen hr. Bjarne Laustsen er nu egentlig god til at lave forviklinger
og fortælle folk udeomkring en hel del, som hans eget parti ikke går
ind for. Det skal vi så lade være her.
Men det, der ligger i det her, er, at jeg aldrig har lagt skjul på, at
Dansk Folkeparti er kommet med det forslag. Det har jeg aldrig
gjort; det står vi helt ved. Vi mener stadig væk, det er en god idé
med en 2-årsdagpengeperiode. Det er slet ikke det, det drejer sig om.
Vi siger bare, at sådan som vi kan se at krisen har udviklet sig, er vi
klar til at lave en forlængelse af dagpengeperioden. Det er egentlig
det, der ligger i det – og ikke andet. Og når krisen så er ovre, er vi
tilbage igen i en 2-årsdagpengeperiode. Det er egentlig det, der ligger i det.";Bent Bøgsted;13H 39M 0S
":
Jamen de bliver jo tildelt kontanthjælp – det er det, der ligger i den
aftale. De fortsætter ikke på dagpenge – de ryger ud af dagpengesystemet, og det er det, der ligger i det. Det er jo ikke ½ år yderligere
på dagpenge, de får. Hvis den pakke om uddannelse, som er lagt
frem, medfører ½ år yderligere på dagpenge, så vil jeg gerne have, at
ministeren går herop og bekræfter, at det er ½ år yderligere på dagpenge, man får. Jeg har forstået det sådan, at det er på kontanthjælp.
Det er ikke på dagpenge. Det er så en særlig ydelse, men det er ikke
dagpenge. Og det vil sige, at så er de heller ikke dagpengeberettigede efter det halve år.";Bent Bøgsted;13H 36M 0S
"Formanden:
Hr. Bjarne Laustsen for en kort bemærkning.";Bent Bøgsted;13H 37M 0S
